time_s,S_power_balance,S_transport,S_edge_response,density_support,geometry_stability,missingness_pressure,C_edge_capacity,F_route_fragmentation,m_edge,nbi_proxy,density_proxy,dalpha_proxy,softx_lower_proxy,softx_upper_proxy,te_edge_median_proxy,te_core_median_proxy,te_profile_gradient_proxy,ne_edge_median_proxy,ne_core_median_proxy,ne_profile_gradient_proxy,q95_proxy,elongation_proxy,triangularity_upper_proxy,triangularity_lower_proxy,minor_radius_proxy,beta_normal_proxy,beta_pol_proxy,whmd_proxy,m_edge_state
-0.06940000504255295,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.06840000504255295,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.06740000504255295,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.06640000504255295,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.06540000504255294,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.06440000504255294,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.06340000504255294,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.06240000504255294,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.06140000504255294,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.06040000504255294,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.05940000504255294,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.05840000504255294,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.05740000504255294,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.056400005042552936,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.055400005042552936,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.054400005042552935,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.053400005042552934,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.05240000504255293,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.05140000504255293,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.05040000504255293,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04940000504255293,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04840000504255293,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04740000504255293,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04640000504255293,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04540000504255293,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.044400005042552926,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.043400005042552925,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.042400005042552924,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04140000504255292,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04040000504255292,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.03940000504255292,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.03840000504255292,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.03740000504255292,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.03640000504255292,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.03540000504255292,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.03440000504255292,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.033400005042552916,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.032400005042552915,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.031400005042552914,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.030400005042552913,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.029400005042552912,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.02840000504255291,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.02740000504255291,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.02640000504255291,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.02540000504255291,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.024400005042552908,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.023400005042552907,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.022400005042552906,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.021400005042552905,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.020400005042552904,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.019400005042552904,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.018400005042552903,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.017400005042552902,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.0164000050425529,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.0154000050425529,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.0144000050425529,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.013400005042552898,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.012400005042552897,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.011400005042552896,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.010400005042552896,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.009400005042552895,,,0.07648161445686999,,,0.7777777777777778,0.07648161445686999,0.7777777777777778,-0.7012961633209078,,,,-6.988021814847978e-14,0.0,,,,,,,,,,,,,,,negative_leakage_margin
-0.008400005042552894,,,0.0695754581447249,,,0.7777777777777778,0.0695754581447249,0.7777777777777778,-0.7082023196330529,,,,-0.00015258789038522349,-5.722045889556888e-05,,,,,,,,,,,,,,,negative_leakage_margin
-0.007400005042552893,,,0.0772382933816298,,,0.7777777777777778,0.0772382933816298,0.7777777777777778,-0.700539484396148,,,,4.768371577518153e-05,-5.7220458984375e-05,,,,,,,,,,,,,,,negative_leakage_margin
-0.006400005042552892,,,0.08750021552462281,,,0.7777777777777778,0.08750021552462281,0.7777777777777778,-0.690277562253155,,,,0.00036239623986750386,-0.00015258789034984662,,,,,,,,,,,,,,,negative_leakage_margin
-0.005400005042552891,,,0.07964022295817375,,,0.7777777777777778,0.07964022295817375,0.7777777777777778,-0.698137554819604,,,,-4.768371566191734e-05,0.0002670288085192111,,,,,,,,,,,,,,,negative_leakage_margin
-0.00440000504255289,,,0.0738466807714819,,,0.7777777777777778,0.0738466807714819,0.7777777777777778,-0.7039310970062959,,,,-0.0001525878906060741,0.00017166137691527323,,,,,,,,,,,,,,,negative_leakage_margin
-0.0034000050425528894,,,0.08367201243354325,,,0.7777777777777778,0.08367201243354325,0.7777777777777778,-0.6941057653442345,,,,7.629394538936824e-05,0.00022888183595671705,,,,,,,,,,,,,,,negative_leakage_margin
-0.0024000050425528885,,,0.09490316156221913,,,0.7777777777777778,0.09490316156221913,0.7777777777777778,-0.6828746162155587,,,,0.0002861022946097434,0.0004005432128711168,,,,,,,,,,,,,,,negative_leakage_margin
-0.0014000050425528876,,,0.0742922329604919,,,0.7777777777777778,0.0742922329604919,0.7777777777777778,-0.7034855448172859,,,,-5.7220458924976815e-05,-7.919758056827708e-14,,,,,,,,,,,,,,,negative_leakage_margin
-0.0004000050425528867,,,0.07436392652641174,,,0.7777777777777778,0.07436392652641174,0.7777777777777778,-0.703413851251366,,,,1.9073486157355216e-05,-0.00015258789070536226,,,,,,,,,,,,,,,negative_leakage_margin
0.0005999949574471142,,,0.08780238058586122,,,0.7777777777777778,0.08780238058586122,0.7777777777777778,-0.6899753971919166,,,,0.000305175781555726,-1.9073486226216352e-05,,,,,,,,,,,,,,,negative_leakage_margin
0.001599994957447115,,,0.07406176149524563,,,0.7777777777777778,0.07406176149524563,0.7777777777777778,-0.7037160162825322,,,,7.629394522980842e-05,-0.0002861022947771647,,,,,,,,,,,,,,,negative_leakage_margin
0.002599994957447116,,,0.07655330803041933,,,0.7777777777777778,0.07655330803041933,0.7777777777777778,-0.7012244697473584,,,,7.629394535442813e-05,-0.0001525878909184969,,,,,,,,,,,,,,,negative_leakage_margin
0.003599994957447117,,,0.07956210033360349,,,0.7777777777777778,0.07956210033360349,0.7777777777777778,-0.6982156774441743,,,,0.00024795532197867935,-0.0003433227534386349,,,,,,,,,,,,,,,negative_leakage_margin
0.004599994957447118,,,0.06452067151214094,,,0.7777777777777778,0.06452067151214094,0.7777777777777778,-0.7132571062656369,,,,-0.00022888183507564395,-0.0001716613771039498,,,,,,,,,,,,,,,negative_leakage_margin
0.005599994957447119,,,0.06494830028108967,,,0.7777777777777778,0.06494830028108967,0.7777777777777778,-0.7128294774966881,,,,-0.00015258789053764973,-0.0003051757811844873,,,,,,,,,,,,,,,negative_leakage_margin
0.0065999949574471195,,,0.0686510396290982,,,0.7777777777777778,0.0686510396290982,0.7777777777777778,-0.7091267381486795,,,,1.5490112990033944e-13,-0.00041961669926300746,,,,,,,,,,,,,,,negative_leakage_margin
0.00759999495744712,,,0.07149852137810969,,,0.7777777777777778,0.07149852137810969,0.7777777777777778,-0.706279256399668,,,,-8.967960651428547e-14,-0.0002670288086385898,,,,,,,,,,,,,,,negative_leakage_margin
0.008599994957447121,,,0.06779578204194263,,,0.7777777777777778,0.06779578204194263,0.7777777777777778,-0.7099819957358352,,,,-0.00015258789035246714,-0.00015258789080668857,,,,,,,,,,,,,,,negative_leakage_margin
0.009599994957447122,,,0.07655330801720547,,,0.7777777777777778,0.07655330801720547,0.7777777777777778,-0.7012244697605723,,,,7.629394494446421e-05,-0.00015258789078601565,,,,,,,,,,,,,,,negative_leakage_margin
0.010599994957447123,,,0.06538489078520629,,,0.7777777777777778,0.06538489078520629,0.7777777777777778,-0.7123928869925715,,,,-6.675720178738972e-05,-0.00045776367168865275,,,,,,,,,,,,,,,negative_leakage_margin
0.011599994957447124,,,0.07327819749804892,,,0.7777777777777778,0.07327819749804892,0.7777777777777778,-0.7044995802797289,,,,4.245223421926736e-13,-0.00017166137692954043,,,,,,,,,,,,,,,negative_leakage_margin
0.012599994957447125,,,0.09426298471950696,,,0.7777777777777778,0.09426298471950696,0.7777777777777778,-0.6835147930582708,,,,0.00036239624073576554,0.00020980834910798446,,,,,,,,,,,,,,,negative_leakage_margin
0.013599994957447126,,,0.07548550239019067,,,0.7777777777777778,0.07548550239019067,0.7777777777777778,-0.7022922753875871,,,,7.629394574750441e-05,-0.00020980834968187573,,,,,,,,,,,,,,,negative_leakage_margin
0.014599994957447127,,,0.09914107006739095,,,0.7777777777777778,0.09914107006739095,0.7777777777777778,-0.6786367077103869,,,,0.0006294250484857119,-7.62939452146677e-05,,,,,,,,,,,,,,,negative_leakage_margin
0.015599994957447127,,,0.0946906135245499,,,0.7777777777777778,0.0946906135245499,0.7777777777777778,-0.6830871642532279,,,,0.0004386901860418599,7.629394538674774e-05,,,,,,,,,,,,,,,negative_leakage_margin
