label,array_path,source,values_shape,values_dtype,time_shape,time_min,time_max,time_count,finite_count,total_count,finite_fraction,min,p05,median,mean,p95,max,std,chunks,total_chunks,downloaded_chunks,missing_chunks
summary_power_nbi,summary/power_nbi,summary,"(2089,)",float64,"(2089,)",-0.059000007808208466,0.462999992191792,2089,1892,2089,0.9056965055050263,-139647.125,-112.47795486450188,1.7131413221359253,206709.589120571,1433674.74375,1514234.125,473704.3629651955,[2089],1,1,0
summary_ip,summary/ip,summary,"(2089,)",float64,"(2089,)",-0.059000007808208466,0.462999992191792,2089,2089,2089,1.0,-47672.41015625,-4026.637841796875,365823.0,315229.8601715575,567085.4125,574875.0625,228930.38709935467,[2089],1,1,0
interferometer_n_e_line,interferometer/n_e_line,interferometer,"(2089,)",float64,"(2089,)",-0.059000007808208466,0.462999992191792,2089,1892,2089,0.9056965055050263,-1.2474658706513986e+19,-1.115299966039003e+19,6.828695524991199e+19,6.624309492866171e+19,1.2883968270686623e+20,1.3285131597189533e+20,4.463854556071974e+19,[2089],1,1,0
dalpha_voltage,spectrometer_visible/filter_spectrometer_dalpha_voltage,spectrometer_visible,"(3, 26111)",float64,"(26111,)",-0.059000007808208466,0.4631999921917702,26111,70980,78333,0.9061315154532572,-0.01220703125,-0.0048828125,0.29296875,0.38573190318795786,0.99365234375,4.99755859375,0.3310815869510675,"[2, 13056]",4,4,0
soft_x_lower,soft_x_rays/horizontal_cam_lower,soft_x_rays,"(18, 26111)",float64,"(26111,)",-0.059000007808208466,0.4631999921917702,26111,425880,469998,0.9061315154532572,-0.03009796142578125,-0.00194549560546875,0.00011444091796875,0.004199680189711505,0.02410888671875,0.06256103515625,0.009805473429856819,"[5, 13056]",8,8,0
soft_x_upper,soft_x_rays/horizontal_cam_upper,soft_x_rays,"(18, 26111)",float64,"(26111,)",-0.059000007808208466,0.4631999921917702,26111,425880,469998,0.9061315154532572,-0.07808685302734375,-0.0055694580078125,0.0002288818359375,0.0032359765730766753,0.02532958984375,0.05870819091796875,0.010568635430671068,"[5, 13056]",8,8,0
thomson_t_e,thomson_scattering/t_e,thomson_scattering,"(120, 105)",float64,"(105,)",-0.059000007808208466,0.46099999219179133,105,6681,12600,0.5302380952380953,4.575782476876714,79.13602414279683,358.50505489810047,580.3266268644571,878.1676635418137,77755.6775902016,3030.949266864559,"[120, 105]",1,1,0
thomson_n_e,thomson_scattering/n_e,thomson_scattering,"(120, 105)",float64,"(105,)",-0.059000007808208466,0.46099999219179133,105,6681,12600,0.5302380952380953,1.461408660800617e+17,9.997238530910829e+18,3.0912057307521536e+19,3.1674698385972437e+19,5.515648527434223e+19,6.6823407394118615e+19,1.449885200679728e+19,"[120, 105]",1,1,0
equilibrium_q95,equilibrium/q95,equilibrium,"(105,)",float64,"(105,)",-0.059000007808208466,0.46099999219179133,105,68,105,0.6476190476190476,5.771224498748779,5.910736751556397,7.892730474472046,9.5324624636594,14.841955661773682,15.3075590133667,3.372076730720811,[105],1,1,0
equilibrium_elongation,equilibrium/elongation,equilibrium,"(105,)",float64,"(105,)",-0.059000007808208466,0.46099999219179133,105,68,105,0.6476190476190476,1.228960633277893,1.3825417160987854,1.723466157913208,1.6990999176221735,1.9381230294704437,1.9821796417236328,0.1644944298830874,[105],1,1,0
equilibrium_triangularity_upper,equilibrium/triangularity_upper,equilibrium,"(105,)",float64,"(105,)",-0.059000007808208466,0.46099999219179133,105,68,105,0.6476190476190476,0.08668351918458939,0.16838122829794883,0.34021611511707306,0.31404678008573894,0.39254343658685686,0.40246132016181946,0.07350391394957018,[105],1,1,0
equilibrium_triangularity_lower,equilibrium/triangularity_lower,equilibrium,"(105,)",float64,"(105,)",-0.059000007808208466,0.46099999219179133,105,68,105,0.6476190476190476,0.15970931947231293,0.1949321985244751,0.4155353158712387,0.36240357993280187,0.44563587605953214,0.44642698764801025,0.0954861912782463,[105],1,1,0
equilibrium_minor_radius,equilibrium/minor_radius,equilibrium,"(105,)",float64,"(105,)",-0.059000007808208466,0.46099999219179133,105,68,105,0.6476190476190476,0.399495929479599,0.45656047761440277,0.5902931690216064,0.566837427808958,0.6051914781332016,0.6105437874794006,0.0516182416515246,[105],1,1,0
equilibrium_beta_normal,equilibrium/beta_normal,equilibrium,"(105,)",float64,"(105,)",-0.059000007808208466,0.46099999219179133,105,68,105,0.6476190476190476,-0.28684529662132263,0.1305159229785204,1.0107397437095642,0.8576247930211727,1.4154459059238433,2.045013189315796,0.4711115508950418,[105],1,1,0
equilibrium_beta_pol,equilibrium/beta_pol,equilibrium,"(105,)",float64,"(105,)",-0.059000007808208466,0.46099999219179133,105,68,105,0.6476190476190476,-0.19078980386257172,0.06292027570307254,0.2462964653968811,0.2244954552665791,0.3415749490261078,0.66520756483078,0.12056966719420313,[105],1,1,0
equilibrium_whmd,equilibrium/whmd,equilibrium,"(105,)",float64,"(105,)",-0.059000007808208466,0.46099999219179133,105,68,105,0.6476190476190476,4415.65576171875,8832.7337890625,81613.703125,68957.33620318245,109481.6890625,117190.2109375,33385.6601228271,[105],1,1,0
