label,array_path,source,values_shape,values_dtype,time_shape,time_min,time_max,time_count,finite_count,total_count,finite_fraction,min,p05,median,mean,p95,max,std,chunks,total_chunks,downloaded_chunks,missing_chunks
summary_power_nbi,summary/power_nbi,summary,"(1513,)",float64,"(1513,)",-0.06720000505447388,0.31079999494552646,1513,1284,1513,0.8486450760079313,-9618.4677734375,-12.693089485168457,1434535.1875,999589.0528815732,1689753.46875,1724455.125,749449.6940064474,[1513],1,1,0
summary_ip,summary/ip,summary,"(1513,)",float64,"(1513,)",-0.06720000505447388,0.31079999494552646,1513,1513,1513,1.0,-112849.046875,-4734.642675781249,507165.0,321118.1700761452,552802.025,709890.9375,254504.68671961443,[1513],1,1,0
interferometer_n_e_line,interferometer/n_e_line,interferometer,"(1513,)",float64,"(1513,)",-0.06720000505447388,0.31079999494552646,1513,1284,1513,0.8486450760079313,-5.359052659129057e+17,4.662342800605656e+18,8.813712036336134e+19,8.17649334361001e+19,1.5272880175027166e+20,1.5567059788694448e+20,5.451943613770059e+19,[1513],1,1,0
dalpha_voltage,spectrometer_visible/filter_spectrometer_dalpha_voltage,spectrometer_visible,"(3, 18910)",float64,"(18910,)",-0.06720000505447388,0.31097999494564194,18910,48147,56730,0.8487043892120572,-0.01220703125,-0.009765625,0.50537109375,0.5400177451346917,1.11083984375,4.99755859375,0.4149413211869143,"[2, 18910]",2,2,0
thomson_t_e,thomson_scattering/t_e,thomson_scattering,"(120, 76)",float64,"(76,)",-0.06720000505447388,0.30779999494552596,76,3772,9120,0.4135964912280702,3.044131347254746,44.81930495013445,337.6709103989803,872.2716557418626,708.6779864474921,673788.8777611615,15951.868194097482,"[120, 76]",1,1,0
thomson_n_e,thomson_scattering/n_e,thomson_scattering,"(120, 76)",float64,"(76,)",-0.06720000505447388,0.30779999494552596,76,3772,9120,0.4135964912280702,3214220658994.1357,2.5107218154640634e+17,7.12639910785252e+17,7.16409420589247e+17,1.1765882966154358e+18,1.30293184149108e+18,2.926980491961014e+17,"[120, 76]",1,1,0
equilibrium_q95,equilibrium/q95,equilibrium,"(76,)",float64,"(76,)",-0.06720000505447388,0.30779999494552596,76,41,76,0.5394736842105263,5.424327850341797,7.019197940826416,8.467945098876953,8.62561050275477,10.226141929626465,10.702675819396973,1.2203974423038029,[76],1,1,0
equilibrium_elongation,equilibrium/elongation,equilibrium,"(76,)",float64,"(76,)",-0.06720000505447388,0.30779999494552596,76,41,76,0.5394736842105263,1.4960967302322388,1.5164812803268433,1.6787400245666504,1.6852286036421613,1.890423059463501,1.9306248426437378,0.10838357553402661,[76],1,1,0
equilibrium_triangularity_upper,equilibrium/triangularity_upper,equilibrium,"(76,)",float64,"(76,)",-0.06720000505447388,0.30779999494552596,76,41,76,0.5394736842105263,0.15463760495185852,0.2614253759384155,0.3623077869415283,0.34275591046344944,0.43257012963294983,0.45609134435653687,0.06777160453501357,[76],1,1,0
equilibrium_triangularity_lower,equilibrium/triangularity_lower,equilibrium,"(76,)",float64,"(76,)",-0.06720000505447388,0.30779999494552596,76,41,76,0.5394736842105263,0.2237953543663025,0.2488085776567459,0.2913982570171356,0.3077838115575837,0.38270220160484314,0.38324952125549316,0.04655676489266276,[76],1,1,0
equilibrium_minor_radius,equilibrium/minor_radius,equilibrium,"(76,)",float64,"(76,)",-0.06720000505447388,0.30779999494552596,76,41,76,0.5394736842105263,0.4661042094230652,0.5366633534431458,0.5697793364524841,0.5746535513459182,0.6143468618392944,0.6146096587181091,0.027526467774833262,[76],1,1,0
equilibrium_beta_normal,equilibrium/beta_normal,equilibrium,"(76,)",float64,"(76,)",-0.06720000505447388,0.30779999494552596,76,41,76,0.5394736842105263,0.12252684682607651,0.20587271451950073,0.810278594493866,0.9177927740099954,1.6815299987792969,1.9150141477584839,0.5885068249987581,[76],1,1,0
equilibrium_beta_pol,equilibrium/beta_pol,equilibrium,"(76,)",float64,"(76,)",-0.06720000505447388,0.30779999494552596,76,41,76,0.5394736842105263,0.03447231650352478,0.056079939007759094,0.21259431540966034,0.22140848563938606,0.38541683554649353,0.43663811683654785,0.13158597949012313,[76],1,1,0
equilibrium_whmd,equilibrium/whmd,equilibrium,"(76,)",float64,"(76,)",-0.06720000505447388,0.30779999494552596,76,41,76,0.5394736842105263,46615.4296875,55476.3046875,80945.4453125,82710.10213414633,105110.109375,108068.5625,16819.33414626075,[76],1,1,0
