label,array_path,source,values_shape,values_dtype,time_shape,time_min,time_max,time_count,finite_count,total_count,finite_fraction,min,p05,median,mean,p95,max,std,chunks,total_chunks,downloaded_chunks,missing_chunks
summary_ip,summary/ip,summary,"(1662,)",float64,"(1662,)",-0.06720000505447388,0.34804999494552646,1662,1662,1662,1.0,-29712.552734375,-5018.500708007812,460811.15625,299284.36351351446,502603.8046875,561194.4375,221369.30150157528,[1662],1,1,0
interferometer_n_e_line,interferometer/n_e_line,interferometer,"(1662,)",float64,"(1662,)",-0.06720000505447388,0.34804999494552646,1662,1433,1662,0.8622141997593261,-7.0066770181043e+17,8.46963900392596e+18,5.469815261487956e+19,4.2122437280147775e+19,6.226990249596829e+19,6.602100252255401e+19,2.0562936954549117e+19,[1662],1,1,0
dalpha_voltage,spectrometer_visible/filter_spectrometer_dalpha_voltage,spectrometer_visible,"(3, 20770)",float64,"(20770,)",-0.06720000505447388,0.3481799949456533,20770,53727,62310,0.8622532498796341,-0.01220703125,-0.009765625,0.13671875,0.2797313905107069,0.947265625,3.16162109375,0.34167926575330615,"[2, 10385]",4,4,0
soft_x_lower,soft_x_rays/horizontal_cam_lower,soft_x_rays,"(18, 20770)",float64,"(20770,)",-0.06720000505447388,0.3481799949456533,20770,322362,373860,0.8622532498796341,-0.007266998291015625,-0.001678466796875,5.7220458984375e-05,0.005563167926295272,0.0335693359375,0.107421875,0.014248395906458404,"[5, 10385]",8,8,0
soft_x_upper,soft_x_rays/horizontal_cam_upper,soft_x_rays,"(18, 20770)",float64,"(20770,)",-0.06720000505447388,0.3481799949456533,20770,322362,373860,0.8622532498796341,-0.07808685302734375,-0.00385284423828125,0.00011444091796875,0.003591797068881413,0.029144287109375,0.0933837890625,0.01410532309617158,"[5, 10385]",8,8,0
equilibrium_q95,equilibrium/q95,equilibrium,"(84,)",float64,"(84,)",-0.06720000505447388,0.34779999494552594,84,48,84,0.5714285714285714,6.482522010803223,6.58332130908966,7.118424415588379,7.557417134443919,9.524313926696777,9.6996431350708,1.0613729129205733,[84],1,1,0
equilibrium_elongation,equilibrium/elongation,equilibrium,"(84,)",float64,"(84,)",-0.06720000505447388,0.34779999494552594,84,48,84,0.5714285714285714,1.4388518333435059,1.4663286447525024,1.5672793984413147,1.571297178665797,1.7060555517673492,1.7119272947311401,0.08295034966134472,[84],1,1,0
equilibrium_triangularity_upper,equilibrium/triangularity_upper,equilibrium,"(84,)",float64,"(84,)",-0.06720000505447388,0.34779999494552594,84,48,84,0.5714285714285714,0.21827568113803864,0.2532841242849827,0.32719239592552185,0.3124850799019138,0.3685402899980545,0.4339030385017395,0.04367366322220349,[84],1,1,0
equilibrium_triangularity_lower,equilibrium/triangularity_lower,equilibrium,"(84,)",float64,"(84,)",-0.06720000505447388,0.34779999494552594,84,48,84,0.5714285714285714,0.21827568113803864,0.24417617321014404,0.3253816217184067,0.3227014395718773,0.4272485673427582,0.44888246059417725,0.0626459761210866,[84],1,1,0
equilibrium_minor_radius,equilibrium/minor_radius,equilibrium,"(84,)",float64,"(84,)",-0.06720000505447388,0.34779999494552594,84,48,84,0.5714285714285714,0.48576226830482483,0.5458775520324707,0.5683107376098633,0.5689006143560013,0.5983937740325928,0.6177573800086975,0.02119800775832584,[84],1,1,0
equilibrium_beta_normal,equilibrium/beta_normal,equilibrium,"(84,)",float64,"(84,)",-0.06720000505447388,0.34779999494552594,84,48,84,0.5714285714285714,0.12393112480640411,0.13731820434331893,0.41022613644599915,0.4194919653236866,0.617926850914955,0.71408611536026,0.1438882259822224,[84],1,1,0
equilibrium_beta_pol,equilibrium/beta_pol,equilibrium,"(84,)",float64,"(84,)",-0.06720000505447388,0.34779999494552594,84,48,84,0.5714285714285714,0.03221887722611427,0.037244524247944354,0.08777812123298645,0.09475592779926956,0.1461371839046478,0.17178645730018616,0.03390611472951847,[84],1,1,0
equilibrium_whmd,equilibrium/whmd,equilibrium,"(84,)",float64,"(84,)",-0.06720000505447388,0.34779999494552594,84,48,84,0.5714285714285714,25734.76171875,39218.2724609375,70351.27734375,65708.03466796875,72678.037890625,74720.2734375,11267.90811294163,[84],1,1,0
