label,array_path,source,values_shape,values_dtype,time_shape,time_min,time_max,time_count,finite_count,total_count,finite_fraction,min,p05,median,mean,p95,max,std,chunks,total_chunks,downloaded_chunks,missing_chunks
summary_power_nbi,summary/power_nbi,summary,"(1712,)",float64,"(1712,)",-0.06800001114606857,0.35974998885393183,1712,1479,1712,0.8639018691588785,-1.5819522142410278,-1.1421421766281128,-0.41006913781166077,-0.014358313503581337,0.76142817735672,2.3729286193847656,0.7522592128365209,[1712],1,1,0
summary_ip,summary/ip,summary,"(1712,)",float64,"(1712,)",-0.06800001114606857,0.35974998885393183,1712,1712,1712,1.0,-30424.296875,-5387.459521484375,533123.71875,422036.4231857897,755159.24375,1090561.5,321563.7208919057,[1712],1,1,0
interferometer_n_e_line,interferometer/n_e_line,interferometer,"(1712,)",float64,"(1712,)",-0.06800001114606857,0.35974998885393183,1712,1479,1712,0.8639018691588785,-9.435054413480722e+18,-6.604885535110882e+18,5.1749728622114505e+19,4.265502730318684e+19,7.827856749601479e+19,8.357953471506704e+19,2.8197941001375887e+19,[1712],1,1,0
dalpha_voltage,spectrometer_visible/filter_spectrometer_dalpha_voltage,spectrometer_visible,"(3, 21400)",float64,"(21400,)",-0.06800001114606857,0.35997998885406246,21400,55497,64200,0.8644392523364486,-0.01220703125,-0.009765625,0.13671875,0.29777739252797447,0.986328125,1.85791015625,0.36112556066384227,"[2, 10700]",4,4,0
soft_x_lower,soft_x_rays/horizontal_cam_lower,soft_x_rays,"(18, 21400)",float64,"(21400,)",-0.06800001114606857,0.35997998885406246,21400,332982,385200,0.8644392523364486,-0.008678436279296875,-0.001983642578125,0.000152587890625,0.012289888662278948,0.07904052734375,0.181884765625,0.026417011014922703,"[5, 10700]",8,8,0
soft_x_upper,soft_x_rays/horizontal_cam_upper,soft_x_rays,"(18, 21400)",float64,"(21400,)",-0.06800001114606857,0.35997998885406246,21400,332982,385200,0.8644392523364486,-0.07808685302734375,-0.012929916381835965,0.0006103515625,0.008869503485971089,0.05859375,0.154571533203125,0.024389349036401057,"[5, 10700]",8,8,0
thomson_t_e,thomson_scattering/t_e,thomson_scattering,"(120, 86)",float64,"(86,)",-0.06800001114606857,0.3569999888539318,86,4350,10320,0.42151162790697677,1.6964555222278412,137.7538462437764,566.3220458974226,589.5422243466023,1122.4997029240544,1944.1452707878395,304.08970903241686,"[120, 86]",1,1,0
thomson_n_e,thomson_scattering/n_e,thomson_scattering,"(120, 86)",float64,"(86,)",-0.06800001114606857,0.3569999888539318,86,4350,10320,0.42151162790697677,1.4378774090776504e+17,6.073031257984834e+18,1.1717662724315701e+19,1.3488439719567387e+19,2.575868557468458e+19,3.300073190199353e+19,5.905587904194022e+18,"[120, 86]",1,1,0
equilibrium_q95,equilibrium/q95,equilibrium,"(86,)",float64,"(86,)",-0.06800001114606857,0.3569999888539318,86,24,86,0.27906976744186046,6.602287769317627,6.610531234741211,7.3335888385772705,7.648751695950826,10.286900281906124,10.510090827941895,1.0725170139294053,[86],1,1,0
equilibrium_elongation,equilibrium/elongation,equilibrium,"(86,)",float64,"(86,)",-0.06800001114606857,0.3569999888539318,86,24,86,0.27906976744186046,1.5366915464401245,1.5414285778999328,1.6709239482879639,1.729325662056605,1.9757428765296936,1.9760466814041138,0.1588604214898399,[86],1,1,0
equilibrium_triangularity_upper,equilibrium/triangularity_upper,equilibrium,"(86,)",float64,"(86,)",-0.06800001114606857,0.3569999888539318,86,24,86,0.27906976744186046,0.19794930517673492,0.19943450912833213,0.24247241020202637,0.255714717010657,0.3587001755833625,0.36680325865745544,0.0478232058176099,[86],1,1,0
equilibrium_triangularity_lower,equilibrium/triangularity_lower,equilibrium,"(86,)",float64,"(86,)",-0.06800001114606857,0.3569999888539318,86,24,86,0.27906976744186046,0.19794930517673492,0.19943450912833213,0.24247241020202637,0.252486951649189,0.32941235452890394,0.33186084032058716,0.04127081992062762,[86],1,1,0
equilibrium_minor_radius,equilibrium/minor_radius,equilibrium,"(86,)",float64,"(86,)",-0.06800001114606857,0.3569999888539318,86,24,86,0.27906976744186046,0.4349193274974823,0.435735684633255,0.46504610776901245,0.48270805428425473,0.5466986358165741,0.5470532774925232,0.03958062742397507,[86],1,1,0
equilibrium_beta_normal,equilibrium/beta_normal,equilibrium,"(86,)",float64,"(86,)",-0.06800001114606857,0.3569999888539318,86,24,86,0.27906976744186046,0.0015782015398144722,0.0016385404160246253,0.0035696123959496617,0.0037189775224154196,0.007848716736771158,0.008378775790333748,0.0017052727140538606,[86],1,1,0
equilibrium_beta_pol,equilibrium/beta_pol,equilibrium,"(86,)",float64,"(86,)",-0.06800001114606857,0.3569999888539318,86,24,86,0.27906976744186046,0.05284658446907997,0.05395602602511645,0.08087076991796494,0.08878383754442136,0.17688838168978674,0.1883862316608429,0.03397353970011035,[86],1,1,0
equilibrium_whmd,equilibrium/whmd,equilibrium,"(86,)",float64,"(86,)",-0.06800001114606857,0.3569999888539318,86,24,86,0.27906976744186046,22087.7734375,22873.3169921875,51204.71484375,53787.648763020836,93981.98749999999,95270.5859375,23203.08113411512,[86],1,1,0
