time_s,S_power_balance,S_transport,S_edge_response,density_support,geometry_stability,missingness_pressure,C_edge_capacity,F_route_fragmentation,m_edge,nbi_proxy,density_proxy,dalpha_proxy,softx_lower_proxy,softx_upper_proxy,te_edge_median_proxy,te_core_median_proxy,te_profile_gradient_proxy,ne_edge_median_proxy,ne_core_median_proxy,ne_profile_gradient_proxy,q95_proxy,elongation_proxy,triangularity_upper_proxy,triangularity_lower_proxy,minor_radius_proxy,beta_normal_proxy,beta_pol_proxy,whmd_proxy,m_edge_state
-0.057200007140636444,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.05620000714063644,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.05520000714063644,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.05420000714063644,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.05320000714063644,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.05220000714063644,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.05120000714063644,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.05020000714063644,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04920000714063644,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.048200007140636436,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.047200007140636435,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.046200007140636434,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04520000714063643,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04420000714063643,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04320000714063643,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04220000714063643,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04120000714063643,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.04020000714063643,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.03920000714063643,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.03820000714063643,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.037200007140636426,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.036200007140636425,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.035200007140636425,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.034200007140636424,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.03320000714063642,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.03220000714063642,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.03120000714063642,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.03020000714063642,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.02920000714063642,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.02820000714063642,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.027200007140636417,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.026200007140636417,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.025200007140636416,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.024200007140636415,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.023200007140636414,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.022200007140636413,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.021200007140636412,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.02020000714063641,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.01920000714063641,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.01820000714063641,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.01720000714063641,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.016200007140636408,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.015200007140636407,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.014200007140636406,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.013200007140636405,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.012200007140636404,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.011200007140636403,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.010200007140636402,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,insufficient_data
-0.009200007140636401,0.0005838375576964698,,0.6051561850253322,,,0.5555555555555556,0.6051561850253322,0.10148778628457994,0.5036683987407522,5.893250465393066,,-0.0048828124997560545,0.0004386901855382988,0.00011444091795350341,,,,,,,,,,,,,,,positive_boundary_margin
-0.0082000071406364,0.0005805639799989807,,0.5987599717250277,,,0.5555555555555556,0.5987599717250277,0.10148510790282744,0.49727486382220026,0.3294908404350281,,-0.002441406250249028,0.0003051757812344358,-0.00015258789062305448,,,,,,,,,,,,,,,positive_boundary_margin
-0.0072000071406364,0.0005805639799989807,,0.601766563656284,,,0.5555555555555556,0.601766563656284,0.10148510790282744,0.5002814557534565,0.3294908404350281,,-0.0048828125,9.536743164459547e-05,-1.1911400820764083e-14,,,,,,,,,,,,,,,positive_boundary_margin
-0.006200007140636399,0.0005803054943835983,,0.6033751981508402,,,0.5555555555555556,0.6033751981508402,0.10148489641459668,0.5018903017362435,-0.10983028262853622,,-0.0048828125,0.0002670288085735006,4.7683715817275094e-05,,,,,,,,,,,,,,,positive_boundary_margin
-0.005200007140636398,0.0005808224655661419,,0.6043231362417409,,,0.5555555555555556,0.6043231362417409,0.10148531939101876,0.5028378168507222,0.7688118815422058,,-0.0048828125,0.000267028808564845,0.0001525878906146768,,,,,,,,,,,,,,,positive_boundary_margin
