label,array_path,source,values_shape,values_dtype,time_shape,time_min,time_max,time_count,finite_count,total_count,finite_fraction,min,p05,median,mean,p95,max,std,chunks,total_chunks,downloaded_chunks,missing_chunks
summary_power_nbi,summary/power_nbi,summary,"(2181,)",float64,"(2181,)",-0.05880001187324524,0.48619998812675524,2181,1985,2181,0.9101329665291151,-13670.212890625,-2331.487451171875,957185.25,790794.9031189707,1656673.925,1683827.625,772461.8771594715,[2181],1,1,0
summary_ip,summary/ip,summary,"(2181,)",float64,"(2181,)",-0.05880001187324524,0.48619998812675524,2181,2181,2181,1.0,-21902.35546875,-2208.15576171875,488601.53125,354413.6467649175,581921.8125,703250.1875,243790.06469496773,[2181],1,1,0
interferometer_n_e_line,interferometer/n_e_line,interferometer,"(2181,)",float64,"(2181,)",-0.05880001187324524,0.48619998812675524,2181,1966,2181,0.901421366345713,-2.9471463602535793e+18,2.178451392996311e+17,7.484031283229413e+19,7.404259698276884e+19,1.5422162188144266e+20,1.769184753757622e+20,4.996822688400745e+19,[2181],1,1,0
dalpha_voltage,spectrometer_visible/filter_spectrometer_dalpha_voltage,spectrometer_visible,"(3, 27251)",float64,"(27251,)",-0.05880001187324524,0.4861999881267326,27251,74430,81753,0.9104253054933764,-0.01220703125,-0.0048828125,0.26123046875,0.4016136242211642,1.103515625,4.99755859375,0.37521443838537283,"[2, 13626]",4,4,0
soft_x_lower,soft_x_rays/horizontal_cam_lower,soft_x_rays,"(18, 27251)",float64,"(27251,)",-0.05880001187324524,0.4861999881267326,27251,446580,490518,0.9104253054933764,-0.010700225830078125,-0.002288818359375,0.00034332275390625,0.009566836288994055,0.0505828857421875,0.094451904296875,0.018075235150121556,"[5, 13626]",8,8,0
soft_x_upper,soft_x_rays/horizontal_cam_upper,soft_x_rays,"(18, 27251)",float64,"(27251,)",-0.05880001187324524,0.4861999881267326,27251,446580,490518,0.9104253054933764,-0.07808685302734375,-0.00579833984375,0.000762939453125,0.008292922715663675,0.04608154296875,0.0823974609375,0.017558852660706656,"[5, 13626]",8,8,0
thomson_t_e,thomson_scattering/t_e,thomson_scattering,"(120, 110)",float64,"(110,)",-0.05880001187324524,0.48619998812675447,110,6900,13200,0.5227272727272727,0.7530823198059714,103.04201917770494,423.61744965995854,547.7222084674368,977.1980770960658,167809.26179670362,2688.050592083431,"[120, 110]",1,1,0
thomson_n_e,thomson_scattering/n_e,thomson_scattering,"(120, 110)",float64,"(110,)",-0.05880001187324524,0.48619998812675447,110,6900,13200,0.5227272727272727,8.05867164730707e+17,1.0091607014602983e+19,3.040669263112716e+19,3.178168917871363e+19,6.030755096773095e+19,7.217199688188139e+19,1.5387788518363058e+19,"[120, 110]",1,1,0
equilibrium_q95,equilibrium/q95,equilibrium,"(110,)",float64,"(110,)",-0.05880001187324524,0.48619998812675447,110,76,110,0.6909090909090909,5.327672481536865,5.417887091636658,7.058668375015259,9.456569025391026,16.52018404006958,16.869504928588867,4.167884090037571,[110],1,1,0
equilibrium_elongation,equilibrium/elongation,equilibrium,"(110,)",float64,"(110,)",-0.05880001187324524,0.48619998812675447,110,76,110,0.6909090909090909,1.211580753326416,1.3899882137775421,1.7325387597084045,1.7521464463911558,2.008976101875305,2.255220890045166,0.17088029662743898,[110],1,1,0
equilibrium_triangularity_upper,equilibrium/triangularity_upper,equilibrium,"(110,)",float64,"(110,)",-0.05880001187324524,0.48619998812675447,110,76,110,0.6909090909090909,0.10793905705213547,0.1550278402864933,0.3466487377882004,0.32733763019113166,0.3984733298420906,0.4271663725376129,0.07190335057344063,[110],1,1,0
equilibrium_triangularity_lower,equilibrium/triangularity_lower,equilibrium,"(110,)",float64,"(110,)",-0.05880001187324524,0.48619998812675447,110,76,110,0.6909090909090909,0.17921385169029236,0.21082881093025208,0.4042694568634033,0.37430606076591894,0.45430460572242737,0.455098956823349,0.08284776136524193,[110],1,1,0
equilibrium_minor_radius,equilibrium/minor_radius,equilibrium,"(110,)",float64,"(110,)",-0.05880001187324524,0.48619998812675447,110,76,110,0.6909090909090909,0.39745190739631653,0.4826037734746933,0.5842999517917633,0.5693264983986553,0.6030430644750595,0.6057729125022888,0.04172080046911053,[110],1,1,0
equilibrium_beta_normal,equilibrium/beta_normal,equilibrium,"(110,)",float64,"(110,)",-0.05880001187324524,0.48619998812675447,110,76,110,0.6909090909090909,-0.2651137113571167,0.1651882641017437,1.2223493456840515,1.4115470178719414,3.02420973777771,3.097233772277832,1.0401085534545667,[110],1,1,0
equilibrium_beta_pol,equilibrium/beta_pol,equilibrium,"(110,)",float64,"(110,)",-0.05880001187324524,0.48619998812675447,110,76,110,0.6909090909090909,-0.19010071456432343,0.06935768760740757,0.3096476197242737,0.3297794832553911,0.6367438286542892,0.6452256441116333,0.21114099269121564,[110],1,1,0
equilibrium_whmd,equilibrium/whmd,equilibrium,"(110,)",float64,"(110,)",-0.05880001187324524,0.48619998812675447,110,76,110,0.6909090909090909,3736.107177734375,9033.948852539062,95906.8515625,82385.23892051296,123728.75390625,125643.8359375,39148.51012369952,[110],1,1,0
