summary_power_nbi_value,summary_power_nbi_time,summary_ip_value,summary_ip_time,interferometer_n_e_line_value,interferometer_n_e_line_time,dalpha_voltage_proxy,dalpha_voltage_time,soft_x_lower_proxy,soft_x_lower_time,soft_x_upper_proxy,soft_x_upper_time,thomson_t_e_edge_median,thomson_t_e_profile_gradient_proxy,thomson_t_e_time,thomson_n_e_edge_median,thomson_n_e_profile_gradient_proxy,thomson_n_e_time
,-0.050400011241436005,8523.275390625,-0.050400011241436005,,-0.050400011241436005,,-0.050400011241436005,,-0.050400011241436005,,-0.050400011241436005,,,-0.050400011241436005,,,-0.050400011241436005
,-0.050150011241436004,8848.9921875,-0.050150011241436004,,-0.050150011241436004,,-0.050380011241436005,,-0.050380011241436005,,-0.050380011241436005,,,-0.04540001124143601,,,-0.04540001124143601
,-0.049900011241436004,8519.220703125,-0.049900011241436004,,-0.049900011241436004,,-0.050360011241436006,,-0.050360011241436006,,-0.050360011241436006,,,-0.04040001124143601,,,-0.04040001124143601
,-0.049650011241436004,8091.19873046875,-0.049650011241436004,,-0.049650011241436004,,-0.05034001124143601,,-0.05034001124143601,,-0.05034001124143601,,,-0.03540001124143601,,,-0.03540001124143601
,-0.049400011241436004,7780.14013671875,-0.049400011241436004,,-0.049400011241436004,,-0.05032001124143601,,-0.05032001124143601,,-0.05032001124143601,,,-0.030400011241436015,,,-0.030400011241436015
,-0.049150011241436004,9352.3203125,-0.049150011241436004,,-0.049150011241436004,,-0.05030001124143601,,-0.05030001124143601,,-0.05030001124143601,,,-0.025400011241436017,,,-0.025400011241436017
,-0.048900011241436,8505.044921875,-0.048900011241436,,-0.048900011241436,,-0.05028001124143601,,-0.05028001124143601,,-0.05028001124143601,,,-0.02040001124143602,,,-0.02040001124143602
,-0.048650011241436,9869.7197265625,-0.048650011241436,,-0.048650011241436,,-0.05026001124143601,,-0.05026001124143601,,-0.05026001124143601,,,-0.015400011241436022,,,-0.015400011241436022
,-0.048400011241436,10725.9375,-0.048400011241436,,-0.048400011241436,,-0.05024001124143601,,-0.05024001124143601,,-0.05024001124143601,,,-0.010400011241436025,,,-0.010400011241436025
,-0.048150011241436,11141.330078125,-0.048150011241436,,-0.048150011241436,,-0.05022001124143601,,-0.05022001124143601,,-0.05022001124143601,,,-0.005400011241436027,,,-0.005400011241436027
,-0.047900011241436,10923.3359375,-0.047900011241436,,-0.047900011241436,,-0.05020001124143601,,-0.05020001124143601,,-0.05020001124143601,,,-0.0004000112414360296,,,-0.0004000112414360296
,-0.047650011241436,9717.8984375,-0.047650011241436,,-0.047650011241436,,-0.050180011241436014,,-0.050180011241436014,,-0.050180011241436014,,55.73446689106285,0.004599988758563968,,3.7075940945161754e+17,0.004599988758563968
,-0.047400011241436,9510.138671875,-0.047400011241436,,-0.047400011241436,,-0.050160011241436014,,-0.050160011241436014,,-0.050160011241436014,,0.267871626377719,0.009599988758563965,,1.5108844662559296e+16,0.009599988758563965
,-0.047150011241436,11424.7705078125,-0.047150011241436,,-0.047150011241436,,-0.050140011241436015,,-0.050140011241436015,,-0.050140011241436015,,25.871968551314158,0.01459998875856397,,2.020054515550277e+17,0.01459998875856397
,-0.046900011241436,13127.185546875,-0.046900011241436,,-0.046900011241436,,-0.050120011241436016,,-0.050120011241436016,,-0.050120011241436016,,3.3736276556894804,0.01959998875856396,,5.499269236602908e+17,0.01959998875856396
