summary_power_nbi_value,summary_power_nbi_time,summary_ip_value,summary_ip_time,interferometer_n_e_line_value,interferometer_n_e_line_time,dalpha_voltage_proxy,dalpha_voltage_time,soft_x_lower_proxy,soft_x_lower_time,soft_x_upper_proxy,soft_x_upper_time,thomson_t_e_edge_median,thomson_t_e_profile_gradient_proxy,thomson_t_e_time,thomson_n_e_edge_median,thomson_n_e_profile_gradient_proxy,thomson_n_e_time
,-0.028400011360645294,8589.796875,-0.028400011360645294,,-0.028400011360645294,,-0.028400011360645294,,-0.028400011360645294,,-0.028400011360645294,,,-0.028400011360645294,,,-0.028400011360645294
,-0.028150011360645294,8005.3232421875,-0.028150011360645294,,-0.028150011360645294,,-0.028380011360645295,,-0.028380011360645295,,-0.028380011360645295,,,-0.023400011360645293,,,-0.023400011360645293
,-0.027900011360645294,8748.1162109375,-0.027900011360645294,,-0.027900011360645294,,-0.028360011360645296,,-0.028360011360645296,,-0.028360011360645296,,,-0.018400011360645292,,,-0.018400011360645292
,-0.027650011360645294,7395.87548828125,-0.027650011360645294,,-0.027650011360645294,,-0.028340011360645297,,-0.028340011360645297,,-0.028340011360645297,,,-0.013400011360645291,,,-0.013400011360645291
,-0.027400011360645293,9027.09375,-0.027400011360645293,,-0.027400011360645293,,-0.028320011360645297,,-0.028320011360645297,,-0.028320011360645297,,,-0.00840001136064529,,,-0.00840001136064529
,-0.027150011360645293,8287.3505859375,-0.027150011360645293,,-0.027150011360645293,,-0.028300011360645298,,-0.028300011360645298,,-0.028300011360645298,,,-0.0034000113606452893,,,-0.0034000113606452893
,-0.026900011360645293,7464.72998046875,-0.026900011360645293,,-0.026900011360645293,,-0.0282800113606453,,-0.0282800113606453,,-0.0282800113606453,,,0.0015999886393547116,,,0.0015999886393547116
,-0.026650011360645293,7444.84228515625,-0.026650011360645293,,-0.026650011360645293,,-0.0282600113606453,,-0.0282600113606453,,-0.0282600113606453,85.50022081608977,35.57978050596307,0.006599988639354709,1.9344155229602524e+18,7.141134207079654e+16,0.006599988639354709
,-0.026400011360645292,8070.61572265625,-0.026400011360645292,,-0.026400011360645292,,-0.0282400113606453,,-0.0282400113606453,,-0.0282400113606453,,0.17366257247836714,0.011599988639354714,,6777563685249136.0,0.011599988639354714
,-0.026150011360645292,9391.8173828125,-0.026150011360645292,,-0.026150011360645292,,-0.0282200113606453,,-0.0282200113606453,,-0.0282200113606453,553.3182882120053,11.757507200276919,0.016599988639354718,2.73713455904763e+17,8.785204149971112e+16,0.016599988639354718
