subset,variable,chamber_verdict,component_id,component_role,gap_local_rank_in_component,gap_index_in_sorted_unique_ladder,gap_value,gap_ratio_to_median,lower_value,upper_value,lower_row_indices,upper_row_indices,lower_shots,upper_shots,involved_row_count,involved_shot_count,involved_shots,event_time_min,event_time_max,mean_P_LH_candidate_MW,mean_P_loss_candidate_MW,mean_P_total_candidate_MW,mean_P_total_aux_candidate_MW,mean_dWmhd_dt_candidate_MW,mean_Wmhd_J,mean_n_e_1e20_m3,mean_I_p_MA,mean_B_t_T,mean_q95,mean_kappa,mean_delta,mean_hydrogen_fraction_candidate,mean_helium_fraction_candidate,mean_Z_eff,mean_n_Ryter,mean_P_Ryter,mean_chi_eff_candidate,mean_divertor_signal_candidate,mean_divertor_signal_150_candidate
all_events,P_loss_candidate_MW,NOT_PROVIDED,0,giant,0,0,0.00796268605,1.3192231063341509,0.2532235331,0.26118621915,9,87,66462,70193,2,2,66462;70193,0.869,0.88,0.2836211372385467,0.257204876125,0.415427193485647,0.32909057942499986,0.062216022826738146,7989.168801047584,0.3702039916360832,0.1728031115516169,1.4224476809300297,4.834884112531488,1.6339113278822464,0.36791759322990064,0.0754152435430299,0.0250274362552898,1.1281375389040234,0.34146449809645163,0.33080081870005573,0.9203347235952072,0.0157204755707468,0.01795694851800365
all_events,P_loss_candidate_MW,NOT_PROVIDED,0,giant,1,1,0.004066819949999689,0.6737729974096223,0.26118621915,0.2652530390999997,87,86,70193,70191,2,2,70191;70193,0.872,0.88,0.2818035296785776,0.26321962912499985,0.40919062606024453,0.31358706727499985,0.04431704693414665,8426.541992187498,0.36594499793764523,0.1719055860152363,1.4343811101019837,4.882811297069896,1.641367283734408,0.37116250057112077,,0.025255377308078947,1.1290936807796133,0.3436393391230186,0.33337484673366746,0.8924095624751534,0.0208014463241616,0.02334144553669905
all_events,P_loss_candidate_MW,NOT_PROVIDED,0,giant,2,2,0.013122529550000428,2.1740834797716593,0.2652530390999997,0.2783755686500001,86,11,70191,66465,2,2,66465;70191,0.872,0.906,0.2843386498397882,0.27181430387499994,0.41087595225496265,0.32343601232499986,0.04245256041876995,8023.32198819247,0.37184448432104145,0.1721627817164179,1.4232940087254469,4.868255019187927,1.6414132443341338,0.3679289424961263,0.0507223785324028,0.02520128366264795,1.1950096566029669,0.3431454597817377,0.3306030759409391,0.9697131837542643,0.01503477249162555,0.01731978902833785
all_events,P_loss_candidate_MW,NOT_PROVIDED,0,giant,3,3,0.023240530349998678,3.8503897364104116,0.2783755686500001,0.3016160989999988,11,5,66465,66452,2,2,66452;66465,0.814,0.906,0.2913188028265933,0.2899958338249995,0.42530390676679597,0.37925465192499985,0.07508422467713545,8469.57092285156,0.394442752363496,0.20750976947294775,1.413439828021854,4.018700415437872,1.6180801093578334,0.36754410984841257,0.05971540086907725,0.024981658416154948,1.2624943985521813,0.36405779348535117,0.343577938227172,1.0119840594102083,0.0150042367080786,0.0177767989394145
all_events,P_loss_candidate_MW,NOT_PROVIDED,0,giant,4,4,0.008460951800000782,1.4017736032856092,0.3016160989999988,0.3100770507999996,5,0,66452,66444,2,2,66444;66452,0.814,0.91,0.28066850068722526,0.3058465748999992,0.46833474697480426,0.3920605931499998,0.0773024040807464,8655.901799982244,0.3756413002979253,0.20792653727456467,1.4144345138164298,4.0052874743231675,1.6173661066138223,0.3718428261902021,0.066425837020747,0.02507947855745475,1.3126938150202032,0.36228266224007166,0.34367738713314244,1.002007842353607,0.01710099050734635,0.020678192895565002
all_events,P_loss_candidate_MW,NOT_PROVIDED,0,giant,5,5,0.005828449000000513,0.9656320174636108,0.3100770507999996,0.3159054998000001,0,7,66444,66456,2,2,66444;66456,0.868,0.91,0.2829450959035835,0.3129912752999998,0.5048936803607817,0.3911056079499998,0.07780296432934,9301.521173650568,0.3804698781038128,0.208563932136194,1.4149499782920218,3.9963167802147246,1.615903137700831,0.37014862038047885,0.06701764107915864,0.02509535128626915,1.2876203356739726,0.362913973152039,0.3439803562494146,0.9199515468737622,0.0176658603895551,0.0203802697409042
all_events,P_loss_candidate_MW,NOT_PROVIDED,0,giant,6,6,0.0035116619999998044,0.581796848820297,0.3159054998000001,0.3194171617999999,7,10,66456,66464,2,2,66456;66464,0.868,0.913,0.29313557939779067,0.31766133080000003,0.46818572395593977,0.3908365249499999,0.0766664522576268,9193.490511807528,0.3980863457033271,0.20805325392568402,1.4140039526842805,4.021022666584361,1.6174408793449402,0.36588918146761973,0.0497084013413152,0.02504099131240365,1.2938116274782097,0.3642717969348635,0.34380448069616365,0.9892567596465364,0.015473277732814199,0.01731324164577815
all_events,P_loss_candidate_MW,NOT_PROVIDED,0,giant,7,7,0.010918018299999999,1.808849667850348,0.3194171617999999,0.3303351800999999,10,16,66464,66536,2,2,66464;66536,0.863,0.913,0.29605500154802267,0.3248761709499999,0.46714652397129286,0.38374556049999986,0.0615146526747926,9747.84003240412,0.4050148615483181,0.2069733509406094,1.4154757256806918,4.031762231479991,1.6197428676215084,0.3669016476381908,0.0257344450007858,0.025036898217413048,1.3404570390516402,0.3655000787960021,0.34353331134178766,0.979731269752149,0.015057458767055752,0.01623433313218115
all_events,P_loss_candidate_MW,NOT_PROVIDED,0,giant,8,8,0.001654259449999973,0.27407049287238794,0.3303351800999999,0.3319894395499999,16,13,66536,66527,2,2,66527;66536,0.863,0.894,0.29069062138750223,0.3311623098249999,0.48522952024535815,0.38291959912499984,0.05968980436774769,9833.186909430584,0.3958761753691715,0.2068205498678482,1.4168143217186129,4.030238343321758,1.6216136927425624,0.3715768671730761,0.0226639718818923,0.0251072245599689,1.3605300737700463,0.3642221313418319,0.3433897430327788,0.9726203824865299,0.0170348112400936,0.01900469154851705
all_events,P_loss_candidate_MW,NOT_PROVIDED,0,giant,9,9,0.001427487350000034,0.23649988010261308,0.3319894395499999,0.3334169268999999,13,12,66527,66468,2,2,66468;66527,0.893,0.894,0.28765674497042915,0.3327031832249999,0.47212118584192037,0.36427937202499994,0.04078512795392955,8144.088952105978,0.3820783738969967,0.17210708010727604,1.413967689491616,4.825778287390005,1.641695040723552,0.3718634416227755,0.05036619004487325,0.0250906402683336,1.3486131304046916,0.3404913855469008,0.32754917298223485,1.151280015963478,0.01479938104484705,0.01892920554697465
