value,object_id,layer,pdg_name,symbol,category,Q_over_e,closure_class,route_class,encoding,source_file,notes
2,L_B_001,B_confined_fractional,up quark,u,up-type quark,+2/3,INTERNAL_FRACTIONAL_COORDINATE,CONFINED_ROUTE,closure_class_code,rpp2026-sum-quarks.pdf,fractional charge coordinate; not a free external closure
2,L_B_002,B_confined_fractional,down quark,d,down-type quark,-1/3,INTERNAL_FRACTIONAL_COORDINATE,CONFINED_ROUTE,closure_class_code,rpp2026-sum-quarks.pdf,fractional charge coordinate; not a free external closure
2,L_B_003,B_confined_fractional,strange quark,s,down-type quark,-1/3,INTERNAL_FRACTIONAL_COORDINATE,CONFINED_ROUTE,closure_class_code,rpp2026-sum-quarks.pdf,fractional charge coordinate; not a free external closure
2,L_B_004,B_confined_fractional,charm quark,c,up-type quark,+2/3,INTERNAL_FRACTIONAL_COORDINATE,CONFINED_ROUTE,closure_class_code,rpp2026-sum-quarks.pdf,fractional charge coordinate; not a free external closure
2,L_B_005,B_confined_fractional,bottom quark,b,down-type quark,-1/3,INTERNAL_FRACTIONAL_COORDINATE,CONFINED_ROUTE,closure_class_code,rpp2026-sum-quarks.pdf,fractional charge coordinate; not a free external closure
2,L_B_006,B_confined_fractional,top quark,t,up-type quark,+2/3,INTERNAL_FRACTIONAL_COORDINATE,CONFINED_ROUTE,closure_class_code,rpp2026-sum-quarks.pdf,fractional charge coordinate; not a free external closure
2,L_B_007,B_confined_fractional,anti-up quark,anti-u,anti-up-type quark,-2/3,INTERNAL_FRACTIONAL_COORDINATE,CONFINED_ROUTE,closure_class_code,rpp2026-sum-quarks.pdf,fractional charge coordinate; not a free external closure
2,L_B_008,B_confined_fractional,anti-down quark,anti-d,anti-down-type quark,+1/3,INTERNAL_FRACTIONAL_COORDINATE,CONFINED_ROUTE,closure_class_code,rpp2026-sum-quarks.pdf,fractional charge coordinate; not a free external closure
2,L_B_009,B_confined_fractional,anti-strange quark,anti-s,anti-down-type quark,+1/3,INTERNAL_FRACTIONAL_COORDINATE,CONFINED_ROUTE,closure_class_code,rpp2026-sum-quarks.pdf,fractional charge coordinate; not a free external closure
2,L_B_010,B_confined_fractional,anti-charm quark,anti-c,anti-up-type quark,-2/3,INTERNAL_FRACTIONAL_COORDINATE,CONFINED_ROUTE,closure_class_code,rpp2026-sum-quarks.pdf,fractional charge coordinate; not a free external closure
2,L_B_011,B_confined_fractional,anti-bottom quark,anti-b,anti-down-type quark,+1/3,INTERNAL_FRACTIONAL_COORDINATE,CONFINED_ROUTE,closure_class_code,rpp2026-sum-quarks.pdf,fractional charge coordinate; not a free external closure
2,L_B_012,B_confined_fractional,anti-top quark,anti-t,anti-up-type quark,-2/3,INTERNAL_FRACTIONAL_COORDINATE,CONFINED_ROUTE,closure_class_code,rpp2026-sum-quarks.pdf,fractional charge coordinate; not a free external closure
