name,n,verdict,giantRatio,kappa_connect,isolated,isolatedFraction,tailDominance,runStatus
"phase2C_same_charge_ladder_baryon.csv",8,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_boson.csv",8,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_category_code.csv",4,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_closure_class_code.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_composite.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_external.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_fermion.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_gauge_boson.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_hadron.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_layer_code.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_lepton.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_meson.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_route_class_code.csv",2,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_structural_route_code.csv",5,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
"phase2C_same_charge_ladder_sub_category_code.csv",5,FULL_PERCOLATION,1.000000,0.010000,0,0.000000,0.000000,COMPLETE
