# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 0.425879977208
1 0.043439186731 0.170854467021
2 0.044038347336 0.510050421335
3 0.102156983178 0.000000000000
4 0.128819651536 0.547739126946
5 0.174056327225 0.570352350310
6 0.176452969646 0.834171492445
7 0.177351703411 0.489950177703
8 0.178250451461 0.163316725898
9 0.208807670896 0.291457126885
10 0.252846025374 0.613065218261
11 0.259436777746 0.688442030438
12 0.355003001410 0.650753923872
13 0.387657290105 0.477387076155
14 0.387956848980 0.685929649746
15 0.388855611315 0.597989736019
16 0.389754345080 0.494974340050
17 0.390353519971 0.379396441572
18 0.391551841181 0.587939015163
19 0.405332549385 0.690954411132
20 0.509886139272 1.000000000000
21 0.584781286344 0.866834238585
22 0.589574571186 0.869346619279
23 0.647992808759 0.557788649719
24 0.659376903112 0.557788649719
25 0.686638732075 0.557788649719
26 0.705811871441 0.798994568491
27 0.778609963538 0.711055253807
28 0.898741786300 0.655778685260
29 1.000000000000 0.508793931468
