# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 0.428800201418
1 0.147058819405 0.220800018310
2 0.179411728819 0.000000000000
3 0.185294146109 0.310399818419
4 0.205882361191 0.430399894715
5 0.214705881940 0.542399787902
6 0.270588250144 0.142399978638
7 0.291176465226 0.236800003053
8 0.294117638809 0.150400161744
9 0.423529416714 0.028799819946
10 0.435294111047 0.051199722288
11 0.588235277618 0.164799499510
12 0.729411749856 0.423999786378
13 0.882352916427 0.727999877930
14 1.000000000000 1.000000000000
