# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 0.012593060190
1 0.000040005589 0.012593060190
2 0.001060148390 0.016599946079
3 0.001760246406 0.019461992807
4 0.001860260462 0.019461992807
5 0.002160302480 0.015455106917
6 0.002360330442 0.018889590285
7 0.005360750620 0.030910213835
8 0.005560778433 0.033772260562
9 0.005860820749 0.043503205789
10 0.008661212518 0.020606763732
11 0.009561338869 0.029765340555
12 0.009761366682 0.000000000000
13 0.009861380589 0.017744717005
14 0.010761506940 0.018317085408
15 0.013861940429 0.039496285780
16 0.016162262665 0.057241002785
17 0.018862640527 0.053234151014
18 0.021463005675 0.072696041467
19 0.024863480883 0.061820222960
20 0.027563858745 0.081282181649
21 0.028864041915 0.049799667647
22 0.034664853266 0.051516909331
23 0.040865720243 0.018317085409
24 0.041265775869 0.014882602041
25 0.049866981373 0.016027475321
26 0.053767526114 0.000572436640
27 0.080671293214 0.008013771779
28 0.099873982354 0.112764763888
29 0.125677594096 0.149971439581
30 0.199887984314 0.273612021975
31 0.229392122523 0.607899393629
32 0.239893585099 0.626788915678
33 0.299901986275 0.627933720721
34 0.316204260201 0.286491198130
35 0.390014585255 0.388952511914
36 0.410517486178 0.390669753598
37 0.453523499391 0.402976561350
38 0.508731233052 0.390956006036
39 0.549936991177 0.392673179484
40 0.557138011527 0.406983413121
41 0.601944279827 0.438465927123
42 0.649950993138 0.514024083554
43 0.650051028505 0.572409891383
44 0.673454268337 0.580423663162
45 0.743364034343 0.572982328023
46 0.749964995098 0.593016723352
47 0.755765825525 0.636519860904
48 0.758166140207 0.641099149315
49 0.761666615015 0.578134053074
50 0.762966845875 0.560961772710
51 0.794971295981 0.621637190626
52 0.822775176317 0.663995523134
53 0.822975247051 0.707498660687
54 0.824675466772 0.655409382953
55 0.827275852188 0.685174655271
56 0.860380462419 0.709215834134
57 0.875782627878 0.767887860283
58 0.878382936990 0.784487772244
59 0.886984147263 0.773612021975
60 0.891484823134 0.755008650010
61 0.892484947892 0.791070452423
62 0.916488323624 0.811677216155
63 0.920888887823 0.847452834367
64 0.925289528327 0.845735592683
65 0.934390839131 0.864625114731
66 0.937391213407 0.880938842491
67 0.949492898488 0.821980666258
68 0.957894114331 0.853463248496
69 0.965295129111 0.837435704938
70 0.971095959538 0.924441980042
71 0.974996499510 0.924441980042
72 0.976896789965 0.951345342106
73 0.978997074849 0.966228012384
74 0.988698445248 0.982827787872
75 1.000000000000 1.000000000000
