# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 0.226665698853
1 0.005235601850 0.364443615567
2 0.028504944667 0.568888163628
3 0.031413611842 0.755555155256
4 0.037230946193 0.871110861515
5 0.077952299645 0.577777471662
6 0.104130310722 0.337777810745
7 0.139034316822 0.035555112857
8 0.141942990498 0.000000000000
9 0.153577650530 0.315555070476
10 0.287376379589 0.626667076398
11 0.290285044596 1.000000000000
12 0.581151822777 0.888889477576
13 1.000000000000 0.826666970424
