ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.010000,0.01000000,18,34,17.0185,0.945472,0.790000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.011253,0.01125336,18,34,16.9965,0.944250,0.791500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.012664,0.01266380,18,34,16.9695,0.942750,0.802500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.014251,0.01425103,18,34,16.9800,0.943333,0.804500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.016037,0.01603719,18,34,17.0610,0.947833,0.783500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.018047,0.01804722,18,34,16.9195,0.939972,0.807000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.020309,0.02030918,18,34,17.0205,0.945583,0.807000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.022855,0.02285464,18,34,17.0210,0.945611,0.786000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.025719,0.02571914,18,34,16.9590,0.942167,0.810500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.028943,0.02894266,18,34,17.0120,0.945111,0.798500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.032570,0.03257021,18,34,16.9470,0.941500,0.803500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.036652,0.03665241,18,34,17.0145,0.945250,0.794500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.041246,0.04124626,18,34,17.0430,0.946833,0.793000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.046416,0.04641589,18,34,17.0520,0.947333,0.804000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.052233,0.05223345,18,34,17.0355,0.946417,0.787500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.058780,0.05878016,18,34,17.0185,0.945472,0.786000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.066147,0.06614741,18,34,17.0710,0.948389,0.781000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.074438,0.07443803,18,34,17.0945,0.949694,0.769500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.083768,0.08376776,18,34,17.0045,0.944694,0.795000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.094267,0.09426685,18,34,17.0010,0.944500,0.798000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.106082,0.10608184,18,34,16.9160,0.939778,0.813500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.119378,0.11937766,18,34,17.0475,0.947083,0.795500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.134340,0.13433993,18,34,17.0185,0.945472,0.786000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.151178,0.15117751,18,34,17.0105,0.945028,0.788000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.170125,0.17012543,18,34,17.0365,0.946472,0.794500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.191448,0.19144820,18,34,17.0270,0.945944,0.803000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.215443,0.21544347,18,34,17.0020,0.944556,0.800000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.242446,0.24244620,18,34,17.0030,0.944611,0.802500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.272833,0.27283334,18,34,16.9830,0.943500,0.795000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.307029,0.30702906,18,34,17.0140,0.945222,0.792000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.345511,0.34551073,18,34,16.9805,0.943361,0.809500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.388816,0.38881552,18,34,16.9870,0.943722,0.793000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.437548,0.43754794,18,34,16.9750,0.943056,0.797500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.492388,0.49238826,18,34,16.9955,0.944194,0.793000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.554102,0.55410203,19,37,17.0135,0.895447,0.919000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.623551,0.62355073,19,37,17.1015,0.900079,0.907500
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.701704,0.70170383,19,37,17.1380,0.902000,0.907000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.789652,0.78965229,19,37,17.1760,0.904000,0.907000
phase3B_expanded_transition_ladder_final_total_charge,unknown,0.888624,0.88862382,19,37,17.2770,0.909316,0.898500
phase3B_expanded_transition_ladder_final_total_charge,unknown,1.000000,1.00000000,19,37,17.4155,0.916605,0.878500
phase3B_expanded_transition_ladder_layer_transition_code,molecular,0.010000,0.01000000,18,31,15.5270,0.862611,0.953500
phase3B_expanded_transition_ladder_layer_transition_code,molecular,0.011253,0.01125336,18,31,15.5200,0.862222,0.956500
phase3B_expanded_transition_ladder_layer_transition_code,molecular,0.012664,0.01266380,18,31,15.4670,0.859278,0.951000
phase3B_expanded_transition_ladder_layer_transition_code,molecular,0.014251,0.01425103,18,31,15.5580,0.864333,0.935500
phase3B_expanded_transition_ladder_layer_transition_code,molecular,0.016037,0.01603719,18,31,15.4705,0.859472,0.952500
phase3B_expanded_transition_ladder_layer_transition_code,molecular,0.018047,0.01804722,18,31,15.4820,0.860111,0.950500
phase3B_expanded_transition_ladder_layer_transition_code,molecular,0.020309,0.02030918,18,31,15.4815,0.860083,0.953000
phase3B_expanded_transition_ladder_layer_transition_code,molecular,0.022855,0.02285464,18,31,15.5210,0.862278,0.953500
