# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 1.000000000000
1 0.000684932903 0.581125130564
2 0.006849316274 0.540213946023
3 0.027397262546 0.472648521793
4 0.034246576269 0.660468037721
5 0.047945203714 0.268092443913
6 0.095890415083 0.309158603599
7 0.102739723703 0.309158603599
8 0.130136988800 0.363086865326
9 0.178082189963 0.000000000000
10 0.184931518995 0.174802446131
11 0.246575337397 0.307763967691
12 0.308219176212 0.486285492171
13 0.479452055004 0.121803843150
14 0.636986316557 0.123663530112
15 0.650684933796 0.126452949715
16 1.000000000000 0.320781259170
