# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 0.843767519160
1 0.037884768800 0.922729789184
2 0.056037887968 0.724196231534
3 0.071823202029 0.858996052041
4 0.076558802833 1.000000000000
5 0.086819260266 0.914269627611
6 0.089976321196 0.594472723126
7 0.091554851661 0.141004015195
8 0.093133382127 0.118443405037
9 0.093922647359 0.066553947884
10 0.094711922001 0.006768236836
11 0.111286501294 0.142132032255
12 0.117600632564 0.247038896384
13 0.119179163029 0.344049708323
14 0.122336223960 0.257191251637
15 0.126282559531 0.189509421164
16 0.127071824764 0.128595693054
17 0.130228885694 0.058657761223
18 0.134175211857 0.271855742370
19 0.137332272788 0.210942014261
20 0.138121538020 0.194021489407
21 0.138910822071 0.011280305079
22 0.140489352536 0.023688694455
23 0.157063922421 0.238014759898
24 0.164956593564 0.171460879249
25 0.211523279923 0.238014759897
26 0.212312545156 0.252679183394
27 0.229676399091 0.435420367722
28 0.237569070234 0.488437774699
29 0.254932905352 0.390299012936
30 0.264404106960 0.293288335469
31 0.309392262854 0.287648182929
32 0.325177567506 0.282008030389
33 0.327545382022 0.267343606892
34 0.335438034348 0.391427097232
35 0.357537498496 0.296672453886
36 0.378847678594 0.214326065443
37 0.395422267296 0.000000000000
38 0.402525635572 0.010152220782
39 0.413575386464 0.007896186660
40 0.427782160651 0.064297846526
41 0.430149975166 0.129723777351
42 0.438042627492 0.164692776884
43 0.441988934838 0.341793674202
44 0.446724563868 0.355330013402
45 0.454617216194 0.333897353069
46 0.464088398986 0.188381336867
47 0.552486180308 0.162436608291
48 0.721389128261 0.214326065443
49 1.000000000000 0.190637370989
