# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 0.089843432284
1 0.004651158471 0.348958129608
2 0.032558137021 0.492187446644
3 0.041860460894 0.347656140862
4 0.060465115570 0.016926785020
5 0.065116274041 0.016926785020
6 0.088372094119 0.015624796274
7 0.116279072669 0.348958129606
8 0.130232561944 0.442708149007
9 0.148837209689 0.645833294525
10 0.158139540493 1.000000000000
11 0.162790698964 0.914062533955
12 0.172093015906 0.833333022893
13 0.186046519042 0.161458090798
14 0.195348835984 0.174478909581
15 0.199999994456 0.044270721767
16 0.204651152927 0.000000000000
17 0.209302339121 0.169270644157
18 0.232558131476 0.184895750871
19 0.255813951554 0.356770682962
20 0.288372088575 0.169270644158
21 0.409302319715 0.239583003492
22 0.860465134976 0.432290997280
23 0.986046524587 0.575520314316
24 1.000000000000 0.812499340314
