# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 0.688261246669
1 0.035724619050 0.956810839998
2 0.040786810595 0.971207314675
3 0.079693379897 0.985603789353
4 0.108475559213 1.000000000000
5 0.116864334956 0.491694290757
6 0.176453575722 0.454042094229
7 0.197714803660 0.000000000000
8 0.235175005919 0.014396342663
9 0.239803319765 0.050941199302
10 0.287387918908 0.017718494346
11 0.299103271951 0.180509339385
12 0.570002931404 0.435215995965
13 0.586925092696 0.648948172320
14 0.589817785401 0.716500790107
15 0.592565813126 0.724252697391
16 0.595458505832 0.732004604675
17 0.598351198538 0.739756511958
18 0.601243891243 0.746400947337
19 0.602690210010 0.629014470138
20 0.608909480016 0.537098658598
21 0.681226521790 0.578073270838
22 0.950679834890 0.605758748290
23 0.982933284074 0.743078795657
24 1.000000000000 0.676633583767
