# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 0.030568068624
1 0.054676257463 0.318777568771
2 0.063309351198 0.362445643307
3 0.070503597406 0.700873220939
4 0.077697843615 0.294759503100
5 0.086330928773 0.299126518779
6 0.103597116243 0.000000000000
7 0.136690643657 0.301310026618
8 0.158273373706 0.419213723745
9 0.188489206066 0.969431931374
10 0.217266190900 1.000000000000
11 0.218705038427 0.631004614024
12 0.223021581006 0.403930470282
13 0.486330918482 0.146288518196
14 0.654676250602 0.462882318845
15 0.746762560905 0.493449866904
16 1.000000000000 0.790392877845
