# UNNS Normalized Spectral Ladder

# index coord spectral
0 0.000000000000 0.000000000000
1 0.000803051409 0.001227982484
2 0.001606103416 0.073270499844
3 0.011644248120 0.139582432281
4 0.020076288810 0.452585573142
5 0.020477814215 0.450129656971
6 0.020678579311 0.414108349495
7 0.023489259541 0.322144885830
8 0.025095361162 0.329512829528
9 0.039148762312 0.496520594307
10 0.044970890261 0.692181722865
11 0.045974703774 1.000000000000
12 0.047781568097 0.885386837660
13 0.048986144313 0.493246071944
14 0.054607509560 0.186246498594
15 0.055209797667 0.301678364719
16 0.058622763612 0.381088825775
17 0.061232683533 0.397462120738
18 0.061634208938 0.307408900845
19 0.062437259748 0.294310323429
20 0.063641835964 0.297584943385
21 0.063842598667 0.298403647170
22 0.067857857506 0.309046308415
23 0.068058620208 0.625051233032
24 0.079903629236 0.609496544260
25 0.084119650777 0.534179309353
26 0.085123469077 0.146131867377
27 0.088737197724 0.090462644981
28 0.089138723129 0.158821190492
29 0.096767715402 0.216946426651
30 0.106805860106 0.249693016578
31 0.108411961727 0.217355680950
32 0.110218830837 0.156774431028
33 0.115037135700 0.264019649671
34 0.130696645651 0.232091763529
35 0.144348519002 0.426934188302
36 0.151375218380 0.448219510792
37 0.155792007411 0.467048819520
38 0.172455326088 0.350798249610
39 0.191126281364 0.287760985925
40 0.213009439883 0.307408900845
41 0.215418592314 0.333606250861
42 0.249548280479 0.397462120738
43 0.249949796311 0.756037690335
44 0.254366585342 0.852640247733
45 0.268620751587 0.869013542696
46 0.296928316589 0.674171117923
47 0.297530599911 0.658616429151
48 0.322023697496 0.555464631843
49 0.339690815326 0.489971354395
50 0.347922090920 0.242734327182
51 0.358763305581 0.358984799499
52 0.362176276312 0.337699477009
53 0.363180075466 0.565288491710
54 0.370608319395 0.567744505474
55 0.451917276181 0.580843180482
56 0.468379827369 0.581661884267
57 0.486247712689 0.486696636847
58 0.503513333834 0.434302034407
59 0.542059811029 0.390912783234
60 0.589841401264 0.457224764468
61 0.596868071923 0.495702085707
62 0.600883345122 0.474416763216
63 0.629391677613 0.397462120738
64 0.652479402774 0.367990150766
65 0.659706879215 0.351616855803
66 0.662919082456 0.341792898343
67 0.673559491336 0.333606250860
68 0.679180904448 0.318870265874
69 0.697048789767 0.358984897091
70 0.920899370717 0.413016809510
71 1.000000000000 0.469095383798
