n,value
1,0.0
2,0.0001486988913556031
3,0.00021029198507663618
4,0.0002718850765235127
5,0.0003334781702445701
6,0.00042058396605984885
7,0.0004821770586438297
8,0.0005437701512278244
9,0.0006308759488623146
10,0.000779574839308312
11,0.0009282737288446342
12,0.000989866821144384
13,0.0011385657106806647
14,0.001200158803037258
15,0.0013488576925732056
16,0.0014359634892981213
17,0.0015846623788344852
18,0.001671768174649764
19,0.0017588739722843097
20,0.0018204670660053116
21,0.0018820601588167077
22,0.002030759046533666
23,0.0020923521384354563
24,0.002241051026152553
25,0.0023026441198736106
26,0.0024513430094101132
27,0.0025129361022215094
28,0.0025745291959424557
29,0.002636122290573119
30,0.0026977153842940096
31,0.0027593084789247282
32,0.0028209015726457856
33,0.0029696004621819552
34,0.0030311935549934624
35,0.0031182993521732608
36,0.003266998241709597
37,0.0033285913340663567
38,0.0034156971312460996
39,0.003477290224967157
40,0.0036259891145034653
41,0.003687582208224481
42,0.0038362810977607617
43,0.0038978741914817636
44,0.003984979988206676
45,0.0040720857840219615
46,0.00413367887865268
47,0.00422078467537762
48,0.0042823777672794106
49,0.004369483564004406
50,0.004431076658635076
51,0.004579775548171468
52,0.004641368640073246
53,0.0047029617333395005
54,0.004790067530064607
55,0.0048516606219663975
56,0.0049387664205106045
57,0.0050874653109565324
58,0.005149058402858101
59,0.0052977572923943814
60,0.005384863088664519
61,0.00547196888629912
62,0.005533561980020122
63,0.005682260869556458
64,0.0057438539623677985
65,0.005830959758183083
66,0.005979658645900097
67,0.006041251738711604
68,0.006102844833342323
69,0.006251543722878687
70,0.006338649521422949
71,0.0064002426133247395
72,0.006461835707045797
73,0.0066105345965820775
74,0.006759233486118469
75,0.006820826581658766
76,0.006882419675379879
77,0.007031118564916215
78,0.007092711657727639
79,0.0071543047514487515
80,0.007241410546354425
81,0.007328516341714734
82,0.007390109436345425
83,0.0075388083258817054
84,0.0076004014205123685
85,0.00766199451423337
86,0.007749100309593791
87,0.007836206105068008
88,0.007984904993694683
89,0.00813360388323102
90,0.00819519697513281
91,0.00828230277094831
92,0.008369408565854095
93,0.008431001660484702
94,0.00849259475250018
95,0.008554187846221181
96,0.00864129364203646
97,0.00870288673393825
98,0.00876447982584004
99,0.00885158562165543
100,0.008913178715376432
101,0.009000284513010923
102,0.009061877605822319
103,0.009123470698178912
104,0.00921057649444916
105,0.009297682290264439
106,0.009359275384895158
107,0.009420868476796948
108,0.009482461568244102
109,0.009631160457780424
110,0.009692753550136962
111,0.009754346642038725
112,0.009903045531575061
113,0.010051744421111453
114,0.010113337513297349
115,0.010174930605199084
116,0.010262036401014363
117,0.010349142198648908
118,0.010410735291232903
119,0.010472328384953794
120,0.010533921476855362
121,0.010621027273807676
122,0.010769726164253618
123,0.010831319258429478
124,0.010980018149785054
125,0.011067123947647008
126,0.011154229742552653
127,0.011302928631179328
128,0.011451627520715608
129,0.01151322061443661
130,0.011661919505792213
131,0.0117490253011528
132,0.011897724191598756
133,0.012046423079315825
134,0.012108016171217616
135,0.01219512196657812
136,0.012256715059844374
137,0.012405413949380766
138,0.012492519747015311
139,0.01255411284050894
140,0.012615705934229886
141,0.012764404823766222
142,0.012913103712392897
143,0.013000209509117892
144,0.013061802601019669
145,0.013148908395925342
146,0.013236014192195479
147,0.013384713081731787
148,0.013533411969448857
149,0.013595005061350592
150,0.013743703950886983
151,0.013892402839513658
152,0.014041101729049939
153,0.014128207524865218
154,0.014189800616767119
155,0.014276906411502373
156,0.014338499503404052
157,0.014425605300128992
158,0.014574304189665273
159,0.014635897282476669
160,0.014697490376197782
