n,value
1,0.0
2,0.0009161703615068184
3,0.004803261976980111
4,0.00518274400697627
5,0.029134006871737228
6,0.030586865564754706
7,0.03684303104840719
8,0.03813872825356496
9,0.03896285136783367
10,0.05864751818029784
11,0.08215418477444103
12,0.08307035513594774
13,0.08344988197959868
14,0.09191795984357054
15,0.0931485428081067
16,0.09337086335024303
17,0.09375034538023908
18,0.10199609149866094
19,0.10322667446319699
20,0.10689144553653394
21,0.11039901030835618
22,0.11093574345352185
23,0.11956098280535347
24,0.1612072982375679
25,0.16158678026756396
26,0.16250299544272567
27,0.16455767911470304
28,0.1658533763198608
29,0.18661144220217385
30,0.193404296017337
31,0.19713418133129562
32,0.2002622640731218
33,0.20064174610311797
34,0.26579476173971694
35,0.27868658594043166
36,0.27998228314558943
37,0.28165746238074324
38,0.28257367755590485
39,0.2893014171304464
40,0.2976122886929036
41,0.30873683039415784
42,0.32147152671725393
43,0.32627474388057914
44,0.3464961214313815
45,0.3474123366065432
46,0.34832850696805
47,0.34886519529956067
48,0.40523575407939955
49,0.41812756707670046
50,0.4182847733782152
51,0.4201171589148836
52,0.421949544451552
53,0.42264343348287053
54,0.42431861271802435
55,0.4246981395616754
56,0.42507766640532635
57,0.4269100519419948
58,0.4272895787856457
59,0.46321650669302833
60,0.463753195024539
61,0.4648265716875604
62,0.46574274204906724
63,0.4661222688927182
64,0.46650179573636913
65,0.469315465875166
66,0.47061116308032375
67,0.47655293276606747
68,0.49645989771384047
69,0.4973760680753472
70,0.5181341563644877
71,0.5208827122626629
72,0.521641676322655
73,0.526537030360528
74,0.5269165123905241
75,0.5296651131023542
76,0.5308036488196523
77,0.530868763060274
78,0.5317849782354357
79,0.5330806754405933
80,0.5334601574705894
81,0.572580237546765
82,0.6072765824896116
83,0.6077481565805006
84,0.624527061193275
85,0.6361231769854182
86,0.637798356220572
87,0.6398530622993768
88,0.6407692774745385
89,0.6413059658060493
90,0.6464887546266802
91,0.6470254429581909
92,0.6479416133196977
93,0.6785285461049346
94,0.6794447164664414
95,0.6808325057324922
96,0.6905311385524658
97,0.6954916068309606
98,0.6959631361081947
99,0.6976383153433485
100,0.6980178421869996
101,0.7000725482658045
102,0.7138805652348534
103,0.7184615066696971
104,0.7206734190500166
105,0.7215896342251783
106,0.7243381901233535
107,0.7273090889704926
108,0.7314184787212747
109,0.7778681009441242
110,0.7789414776071456
111,0.7802371748123034
112,0.804633033947682
113,0.8081405987195044
114,0.8143967642031569
115,0.8153129345646636
116,0.820810091174669
117,0.8213467795061797
118,0.825233871121653
119,0.8269090503568068
120,0.8292781690386409
121,0.8469732888265769
122,0.8554413218768939
123,0.8780968875364972
124,0.9228713305241929
125,0.923250857367844
126,0.9237875456993547
127,0.9295070228514964
128,0.9340879642863402
129,0.9457491943191051
130,0.9525420481342683
131,0.9575024715991082
132,0.958418641960615
133,0.9591776508342621
134,0.9641381191127568
135,0.9650543342879185
136,0.9652115405894331
137,0.9666643992824506
138,0.9670439261261016
139,0.9674234081560976
140,0.9683396233312593
141,0.969255793692766
142,0.9710881792294345
143,0.9800929454249172
144,0.9834433935225347
145,0.9839800818540455
146,0.9916891284375429
147,0.9917542426781645
148,0.9990837848248384
149,1.0
