n,value
1,0.0
2,4.462976967180895e-05
3,0.0010469760899375928
4,0.0010488127059734694
5,0.00134393722490993
6,0.001934122543450995
7,0.001934772855455535
8,0.001961781418721902
9,0.0019908880346945594
10,0.024134802658638595
11,0.02414809188752676
12,0.024207557016933265
13,0.024291754617590245
14,0.024476430108193656
15,0.024497389083129605
16,0.024550163682691126
17,0.024577006388284865
18,0.024588790716482407
19,0.024672081253709423
20,0.024701576745016208
21,0.024755085990992083
22,0.02483609949915421
23,0.024891038681900877
24,0.024946666595660992
25,0.024996104363741008
26,0.025077173157794015
27,0.02517970693324183
28,0.02524169553559967
29,0.02526508053039117
30,0.02532914422775485
31,0.02539477513956751
32,0.025612406643426937
33,0.02642274037943578
34,0.026477211974732497
35,0.04496725770741528
36,0.04506294540288447
37,0.04521009582931812
38,0.04522329791264948
39,0.04525372201951318
40,0.053452488449547364
41,0.054030910054968836
42,0.05405888284165404
43,0.05413748532274458
44,0.05417966658338488
45,0.05422072432227671
46,0.05429179011827717
47,0.16930798777067965
48,0.16933106635044884
49,0.16939895695591992
50,0.16941082749262526
51,0.16944841908727387
52,0.16945740163896772
53,0.16953226716865466
54,0.16994545892427707
55,0.17004368977072654
56,0.1703234532454405
57,0.17035541223856274
58,0.17037483351609314
59,0.17064485730352297
60,0.17067563655195686
61,0.17072954216965885
62,0.17075402632292488
63,0.17078941866357544
64,0.170847084658906
65,0.17099062369850176
66,0.17103131598828442
67,0.171148209102576
68,0.17118824826920712
69,0.17122849920891176
70,0.1712388470409955
71,0.1712480722883798
72,0.17126449875731292
73,0.17132898834344615
74,0.1714274497039491
75,0.17190566328953555
76,0.17191916054330125
77,0.17204816033064566
78,0.17245579163751454
79,0.1724665798826273
80,0.1728710027337274
81,0.17330423515626783
82,0.17334837484931373
83,0.17358451494497962
84,0.17375811639052588
85,0.17387021181394824
86,0.17387082370694387
87,0.17387146090026245
88,0.1741823137866286
89,0.17423828466032196
90,0.17454358272022857
91,0.17805500142282962
92,0.1848180675865157
93,0.18489981105584719
94,0.18499325077077042
95,0.18505745830515527
96,0.18510608084060712
97,0.2052552355433973
98,0.20652054967213873
99,0.2068865441438351
100,0.20691209278476275
101,0.2069487342117275
102,0.20698486213584139
103,0.20708325790291449
104,0.2072327415813529
105,0.20726244978278222
106,0.2072738677248216
107,0.2075928991748414
108,0.2076331191919291
109,0.22720600375379696
110,0.279319406549621
111,0.27934334627741925
112,0.27935999014171986
113,0.2793842147324135
114,0.2794385841893694
115,0.2794531946573446
116,0.2794853616753444
117,0.2795251216013741
118,0.27958235468006765
119,0.2798465200371626
120,0.27991285701539514
121,0.2799318172648186
122,0.28002233807211335
123,0.2800542670796677
124,0.28007324513302206
125,0.28009638274687815
126,0.2801228740590977
127,0.2801336866674844
128,0.2801875454327365
129,0.2804062076904936
130,0.28041541700804495
131,0.28045481148496554
132,0.2804554543005781
133,0.28062850288721564
134,0.28067704483645367
135,0.2808025944093878
136,0.2808293705845027
137,0.2808518072857083
138,0.2808708518695415
139,0.2809059715289337
140,0.28094706862388347
141,0.2810293246590168
142,0.28111149026892185
143,0.2811249022512287
144,0.2811769721899438
145,0.28966882505734404
146,0.2897390859282553
147,0.2898895647527295
148,0.28992079753287836
149,0.2899214412855399
150,0.29585992184218035
151,0.29586797390421926
152,0.2958991289093013
153,0.295912181064793
154,0.29638237913325144
155,0.29643520714460586
156,0.2966811300318098
157,0.29671802821019994
158,0.29816628991119265
159,0.2982037681229125
160,0.2982897339350285
161,0.2983061622780596
162,0.2983894425077477
163,0.2984456823145034
164,0.2984947087180734
165,0.2987690523013835
166,0.29881001446127753
167,0.29987183902963577
168,0.2998986845463765
169,0.2999100172169571
170,0.29996807864696473
171,0.30001894541476654
172,0.3000448426379214
173,0.30009654056818436
174,0.3110366850717203
175,0.31104926776566405
176,0.31109439604540273
177,0.31112704939183244
178,0.31118454297014736
179,0.31121012534483894
180,0.3112627190939439
181,0.31129145932375835
182,0.31132287389141283
183,0.3129652396700258
184,0.3131902476235967
185,0.3132037158288435
186,0.3132414732811647
187,0.49339776397752294
188,0.4934214319611118
189,0.49394570337904287
190,0.49395694234472365
191,0.4939834336569432
192,0.9979361509877068
193,0.997998008403205
194,0.9980525071729226
195,0.9981377116327278
196,0.9982291226365706
197,0.9999019012774593
198,0.9999150462008017
199,1.0
