n,value
1,0.0
2,0.0022315396425724443
3,0.002447354198688155
4,0.0036111580138920227
5,0.0038219333366079564
6,0.004201916916189256
7,0.004929808535159803
8,0.005139365029650508
9,0.005901991931100688
10,0.006560402409595902
11,0.007329550438632943
12,0.007610663518624595
13,0.00794386894681966
14,0.008204729913567747
15,0.00858995894911187
16,0.008926440143404688
17,0.009438860910531286
18,0.013180838058012321
19,0.013504464712541398
20,0.01406558573109706
21,0.15366117088515435
22,0.1546215176347517
23,0.16641101832771701
24,0.16687597617879288
25,0.1673259458797411
26,0.16762996023974785
27,0.17291099223857986
28,0.17305081906796796
29,0.17342499140147755
30,0.1738586589444284
31,0.17458517045855387
32,0.17483274064550097
33,0.17548703724825115
34,0.17786881267188792
35,0.17895374428836042
36,0.18222511097143468
37,0.18248327253770996
38,0.182638534332779
39,0.18303192766671686
40,0.1833647365130599
41,0.183620518588223
42,0.1840991294305247
43,0.18489835290528006
44,0.18521374123280301
45,0.18627160085011657
46,0.19025295480348184
47,0.19088221387197396
48,0.19098271828879396
49,0.19910145735938642
50,0.19949821899518752
51,0.19980056242365773
52,0.19993073116300944
53,0.20083611695567372
54,0.20102728262774638
55,0.20162520644217025
56,0.20181790820794976
57,0.20214265057942254
58,0.20240464841414643
59,0.20740708959356569
60,0.20762009635016904
61,0.20786107005897742
62,0.2090172489271063
63,0.20952630139236966
64,0.20988553580945285
65,0.21075854994747556
66,0.21124927768729623
67,0.2120546825511852
68,0.2317755453212967
69,0.23195498010218638
70,0.24101645240038816
71,0.24132324018948012
72,0.24164199417498727
73,0.2421537592601185
74,0.24234682852508088
75,0.24270123521908538
76,0.24309488765316659
77,0.24339639561586854
78,0.2480499610961796
79,0.2855213622403661
80,0.29075307003232187
81,0.29099685947227966
82,0.29143606594176386
83,0.2915700973883543
84,0.29192836150183954
85,0.3044660336877486
86,0.3047477760109455
87,0.3057038132377508
88,0.30764281031135615
89,0.3079626958770811
90,0.6722057619676041
91,0.6729117569805846
92,0.6732847342807801
93,0.6734663449740979
94,0.7062845613565513
95,0.7064083160454162
96,0.7066818940702193
97,0.7071275198779483
98,0.7088513342825221
99,0.7093463477502236
100,0.7096452382727022
101,0.7098343734456924
102,0.7099159635520497
103,0.7102479157815923
104,0.7106116500807564
105,0.7513812374167304
106,0.7517055990696252
107,0.7568180996446193
108,0.7571891997907152
109,0.7574318550065762
110,0.7578868004878279
111,0.7581659676728656
112,0.7583743952310176
113,0.7587074340948348
114,0.7602060323095208
115,0.7630431577278982
116,0.7632749360254976
117,0.7638309226310089
118,0.7643135574571692
119,0.7650327401386692
120,0.85098300485884
121,0.851359210335311
122,0.8514371307375975
123,0.8519075931447796
124,0.8522306592969578
125,0.8527188145424983
126,0.8531177494468485
127,0.8533286992655793
128,0.8536636047079801
129,0.8538052161557023
130,0.856726073222438
131,0.8571120346124689
132,0.8575687488487805
133,0.8578263128983987
134,0.8580486736989519
135,0.8583818976343001
136,0.8585853599876646
137,0.8617405334758527
138,0.8620162213161086
139,0.8633714684106815
140,0.8637548573064322
141,0.8721264146638136
142,0.8765880028011949
143,0.8768618214189882
144,0.8772237737436972
145,0.8774306572765053
146,0.8775838965041289
147,0.8779973145777152
148,0.8783848966655814
149,0.8787915992864733
150,0.8790371680570072
151,0.8792947796964476
152,0.8813744549284834
153,0.881863604272533
154,0.8822644850718371
155,0.8824190012930243
156,0.8837365519606225
157,0.8842574727987775
158,0.8843659035648801
159,0.884742492403808
160,0.8849618418261648
161,0.8852800485287161
162,0.8857050256413496
163,0.8862223693111994
164,0.8865710123489544
165,0.8869042204210285
166,0.887468445353546
167,0.8878072954634348
168,0.8880056260476341
169,0.8889715725329821
170,0.8896757274061693
171,0.8900956282710968
172,0.8910042766104638
173,0.8918456752432429
174,0.9077670089075071
175,0.9083939572257413
176,0.908700477983053
177,0.9294612312467627
178,0.9296903101438893
179,0.9302466193026403
180,0.9312602402143602
181,0.9314450605768003
182,0.931813191646764
183,0.9324118213768845
184,0.9329276263091484
185,0.9369868583627359
186,0.9372952033965668
187,0.9378910808486343
188,0.9382923000644522
189,0.9385308757749953
190,0.9452524199665863
191,0.9455111288158173
192,0.9492153513709853
193,0.9494543633215656
194,0.9518212484185983
195,0.9522459399922982
196,0.9544775642389991
197,0.999118974908566
198,0.9994183889190893
199,0.9996820550414707
200,0.9999999999999997
