n,value
1,0.0
2,0.0015276760668448963
3,0.0026827009918761746
4,0.0049696879274470085
5,0.006981343525812922
6,0.015461662602658577
7,0.017453273396330404
8,0.027927708867434564
9,0.03127285648717093
10,0.03518421289404855
11,0.04034409868421818
12,0.04380040385725836
13,0.046346207944348405
14,0.04954956134906097
15,0.053420543419210875
16,0.0575909447594794
17,0.062312521283368616
18,0.07195726128744584
19,0.07436286563261285
20,0.07516511338412113
21,0.30568782722289484
22,0.3059464735380106
23,0.3120937367957696
24,0.31557640772043877
25,0.3348418567411476
26,0.3361535955937875
27,0.33745445786206213
28,0.3407243805187276
29,0.3437529682825132
30,0.3480908462438199
31,0.3513810414870511
32,0.35345169259014175
33,0.35948962054956934
34,0.36196418585634027
35,0.36418243961217855
36,0.36795536158663733
37,0.37000084279292456
38,0.37114066327803164
39,0.37387450130006494
40,0.3774506766829947
41,0.37875461400653493
42,0.38154926978826526
43,0.39475708771765966
44,0.42062257341124976
45,0.4228141766881198
46,0.4268323627927423
47,0.42858907353140474
48,0.43112832888968855
49,0.43601800843476257
50,0.444615236557168
51,0.4480624874008151
52,0.4615671051088056
53,0.4650127045338842
54,0.4683804595043694
55,0.4719882396219732
56,0.4808248095458827
57,0.4834904268973945
58,0.48651109924114466
59,0.4869960468456197
60,0.4894716371708125
61,0.4931619312713759
62,0.49489187764013426
63,0.5102409590527919
64,0.514065872239426
65,0.5162843537771359
66,0.5182280734323197
67,0.5229312565700833
68,0.5250328290622334
69,0.5333172557295681
70,0.5383313611219623
71,0.5386845938592284
72,0.5444617115757607
73,0.5450427831300189
74,0.5522472389989896
75,0.5566063576198159
76,0.5681821184397395
77,0.5702603432900584
78,0.572634969300698
79,0.5746680933404551
80,0.5760916730920135
81,0.5860666968098008
82,0.5914956499357085
83,0.592443791975928
84,0.5954290442386562
85,0.5980095281156859
86,0.6004096087504683
87,0.6010420451167553
88,0.6051625052816921
89,0.606245494189854
90,0.6102463119267727
91,0.6121464113535596
92,0.6130713196428835
93,0.6166551257185093
94,0.6217522006576062
95,0.6228223768354947
96,0.6240615671620542
97,0.6269315048523232
98,0.628508552639821
99,0.6332808106301243
100,0.6358685835270428
101,0.6385347133877656
102,0.6442483938530784
103,0.6473858613514526
104,0.6506559548445218
105,0.6571192654490207
106,0.6573233580059064
107,0.6600334497678333
108,0.6616482524005362
109,0.6634213634339483
110,0.6654440664530831
111,0.6677917003119471
112,0.6692834437885591
113,0.6748520272017109
114,0.677321239634501
115,0.6801448806593827
116,0.6842346472171317
117,0.6861363411170193
118,0.6918958626839763
119,0.6948364127544178
120,0.7063682116731371
121,0.7109671276592106
122,0.7175147175561735
123,0.7188543027426073
124,0.7230143969531894
125,0.7262717916069211
126,0.7312781524156835
127,0.7335300039975716
128,0.7355713851301715
129,0.7384320976546438
130,0.7410806313657913
131,0.743412149657245
132,0.7495348124728795
133,0.7527653288657713
134,0.7555957464013309
135,0.7575506843136872
136,0.7641009506476405
137,0.7669500462966651
138,0.7693868567582309
139,0.771813530926514
140,0.7739951118010369
141,0.7795523061206125
142,0.7814652182776727
143,0.7856613589694235
144,0.7979019011813904
145,0.8008401734331166
146,0.8038659139235083
147,0.8072144782713175
148,0.8089898671234449
149,0.8158276511247297
150,0.8190867541424978
151,0.8212165715867168
152,0.8228871807779431
153,0.8326751955792091
154,0.8335539210940816
155,0.8358753600377203
156,0.8381195239814445
157,0.8448008218369921
158,0.8454554099902848
159,0.8500416840824886
160,0.8523593646252472
161,0.8548777209968186
162,0.8583460986090496
163,0.8598812914776548
164,0.8641565294242923
165,0.8657574943083001
166,0.8699468015439051
167,0.8742095114876088
168,0.8782343032665054
169,0.8807398469078036
170,0.890151907730119
171,0.8992201318173686
172,0.9127895534678078
173,0.919016711217004
174,0.9216055091323443
175,0.9237686966207417
176,0.9272136696456735
177,0.9299903306595534
178,0.9300980145393164
179,0.9326483173183691
180,0.9387854442828453
181,0.940569830518898
182,0.9444617685212282
183,0.9479169917303787
184,0.9533731647899334
185,0.9567353960500341
186,0.9587820161656789
187,0.9599906267759863
188,0.9636810917129535
189,0.9667708389092433
190,0.9687442271531932
191,0.9712017088195998
192,0.9727252278672893
193,0.9759295493449559
194,0.9788767620351396
195,0.9847444230456028
196,0.9864480606082001
197,0.9960861949380032
198,0.9972612077222608
199,0.998197049541418
200,0.9999999999999998
