name,n,verdict,giantRatio,kappa_connect,isolated,isolatedFraction,tailDominance,runStatus
"L_bkg2c14_1_bkg_hit_delta.txt",162,FULL_PERCOLATION,1.000000,1286.556533,0,0.000000,0.908679,COMPLETE
"L_bkg2c14_1_bkg_phi_delta.txt",128,FULL_PERCOLATION,1.000000,170.917632,0,0.000000,0.637493,COMPLETE
"L_bkg2c14_1_bkg_theta_delta.txt",157,FULL_PERCOLATION,1.000000,643.845528,0,0.000000,0.845017,COMPLETE
"L_bkg2c14_1_bkgdr_hit_delta.txt",93,FULL_PERCOLATION,1.000000,10.000000,0,0.000000,0.502602,COMPLETE
"L_bkg2c14_1_bkgdr_phi_delta.txt",90,FULL_PERCOLATION,1.000000,10.000000,0,0.000000,0.645640,COMPLETE
"L_bkg2c14_1_bkgdr_theta_delta.txt",93,FULL_PERCOLATION,1.000000,7.257433,0,0.000000,0.700379,COMPLETE
"L_bkg2doubleC14_delta.txt",10477,FULL_PERCOLATION,1.000000,1000000.000000,0,0.000000,0.996347,COMPLETE
"L_bkg2fiveC14_delta.txt",6879,TAIL_FRAGMENTATION,0.968019,,97,0.014101,0.997714,COMPLETE
"L_bkg2fourC14_delta.txt",7311,FULL_PERCOLATION,1.000000,173672.000897,0,0.000000,0.991340,COMPLETE
"L_bkg2singleC14_delta.txt",16214,FULL_PERCOLATION,1.000000,1000000.000000,0,0.000000,0.995574,COMPLETE
"L_bkg2tripleC14_delta.txt",8792,FULL_PERCOLATION,1.000000,723736.005460,0,0.000000,0.995253,COMPLETE
"L_deepL_Graph_1_delta.txt",14,FULL_PERCOLATION,1.000000,8.152935,0,0.000000,0.806671,COMPLETE
"L_deepL_Graph_2_delta.txt",14,FULL_PERCOLATION,1.000000,152.991165,0,0.000000,0.911769,COMPLETE
"L_deepL_Graph_3_delta.txt",24,FULL_PERCOLATION,1.000000,2.000000,0,0.000000,0.000000,COMPLETE
"L_deepL_Graph_4_delta.txt",22,FULL_PERCOLATION,1.000000,14.931976,0,0.000000,0.588368,COMPLETE
"L_deepL_h_SigSB_significance_0_1_delta.txt",188,FULL_PERCOLATION,1.000000,23914.440610,0,0.000000,0.988737,COMPLETE
"L_deepL_h_SigSB_significance_1_1_delta.txt",188,FULL_PERCOLATION,1.000000,18237.957988,0,0.000000,0.987213,COMPLETE
"L_deepL_h_SigSB_significance_2_1_delta.txt",188,FULL_PERCOLATION,1.000000,14645.178376,0,0.000000,0.986195,COMPLETE
"L_deepL_h_SigSB_significance_3_1_delta.txt",187,FULL_PERCOLATION,1.000000,11302.596154,0,0.000000,0.985383,COMPLETE
"L_deepL_hBkgeff_1_delta.txt",84,FULL_PERCOLATION,1.000000,1000000.000000,0,0.000000,0.998208,COMPLETE
"L_deepL_hBkgRejective_1_delta.txt",80,FULL_PERCOLATION,1.000000,10.000000,0,0.000000,0.339985,COMPLETE
"L_deepL_hSigeff_1_delta.txt",74,FULL_PERCOLATION,1.000000,530.684834,0,0.000000,0.878715,COMPLETE
"L_deepL_hSigeff_purity_1_delta.txt",188,FULL_PERCOLATION,1.000000,6346.737380,0,0.000000,0.977254,COMPLETE
"L_deepL_hSigpur_1_delta.txt",188,FULL_PERCOLATION,1.000000,11765.965583,0,0.000000,0.994282,COMPLETE
"L_deepL_hSigSB_1_delta.txt",188,FULL_PERCOLATION,1.000000,18237.957988,0,0.000000,0.987213,COMPLETE
"L_deepL_hSigSB_ratio_0_1_delta.txt",188,FULL_PERCOLATION,1.000000,456692.788321,0,0.000000,0.999399,COMPLETE
"L_deepL_hSigSB_ratio_1_1_delta.txt",188,FULL_PERCOLATION,1.000000,456512.189912,0,0.000000,0.999399,COMPLETE
"L_deepL_hSigSB_ratio_2_1_delta.txt",187,FULL_PERCOLATION,1.000000,454669.852632,0,0.000000,0.999399,COMPLETE
"L_deepL_hSigSB_ratio_3_1_delta.txt",188,FULL_PERCOLATION,1.000000,456252.341915,0,0.000000,0.999399,COMPLETE
"L_deepL_MVA_BDTG_rejBvsS_1_delta.txt",60,FULL_PERCOLATION,1.000000,430.304458,0,0.000000,0.869773,COMPLETE
"L_deepL_test_B_1_delta.txt",13,HARD_FRAGMENTATION,0.846154,,2,0.153846,0.999728,COMPLETE
"L_deepL_test_S_1_delta.txt",36,FULL_PERCOLATION,1.000000,319.000000,0,0.000000,0.792453,COMPLETE
"L_deepL_train_B_1_delta.txt",21,FULL_PERCOLATION,1.000000,73525.000000,0,0.000000,0.999687,COMPLETE
"L_deepL_train_S_1_delta.txt",55,FULL_PERCOLATION,1.000000,1334.000000,0,0.000000,0.966914,COMPLETE
"L_Fib_Phi_delta.txt",835,HARD_FRAGMENTATION,0.931737,,6,0.007186,1.000000,COMPLETE
"L_Fib_Theta_delta.txt",9399,FULL_PERCOLATION,1.000000,1000000.000000,0,0.000000,0.992141,COMPLETE
"L_Fib_X_delta.txt",10115,FULL_PERCOLATION,1.000000,15357.391500,0,0.000000,0.799629,COMPLETE
"L_Fib_Y_delta.txt",10115,FULL_PERCOLATION,1.000000,21152.156218,0,0.000000,0.796503,COMPLETE
"L_Fib_Z_delta.txt",73,FULL_PERCOLATION,1.000000,0.562341,0,0.000000,0.000000,COMPLETE
"L_sig2pp_1_sig_hit_delta.txt",161,FULL_PERCOLATION,1.000000,2603.867660,0,0.000000,0.950516,COMPLETE
"L_sig2pp_1_sig_phi_delta.txt",98,FULL_PERCOLATION,1.000000,7.945171,0,0.000000,0.657754,COMPLETE
"L_sig2pp_1_sig_theta_delta.txt",147,FULL_PERCOLATION,1.000000,877.562587,0,0.000000,0.819624,COMPLETE
"L_sig2pp_1_sigdr_hit_delta.txt",104,TAIL_FRAGMENTATION,0.980769,,2,0.019231,0.572151,COMPLETE
"L_sig2pp_1_sigdr_phi_delta.txt",101,FULL_PERCOLATION,1.000000,130.052384,0,0.000000,0.596548,COMPLETE
"L_sig2pp_1_sigdr_theta_delta.txt",104,FULL_PERCOLATION,1.000000,10.000000,0,0.000000,0.329965,COMPLETE
"L_sig2pp_delta.txt",73,HARD_FRAGMENTATION,0.917808,,2,0.027397,0.999332,COMPLETE
"L_TMVA_Bkg_Test_1_delta.txt",20,HARD_FRAGMENTATION,0.850000,,3,0.150000,0.998845,COMPLETE
"L_TMVA_Bkg_Train_1_delta.txt",30,FULL_PERCOLATION,1.000000,69565.000000,0,0.000000,0.999475,COMPLETE
"L_TMVA_h_SigSB_0_1_delta.txt",188,FULL_PERCOLATION,1.000000,9218.434507,0,0.000000,0.973990,COMPLETE
"L_TMVA_h_SigSB_1_1_delta.txt",188,FULL_PERCOLATION,1.000000,8546.768133,0,0.000000,0.967907,COMPLETE
"L_TMVA_h_SigSB_2_1_delta.txt",188,FULL_PERCOLATION,1.000000,7206.217565,0,0.000000,0.968520,COMPLETE
"L_TMVA_h_SigSB_3_1_delta.txt",188,FULL_PERCOLATION,1.000000,6741.834691,0,0.000000,0.968099,COMPLETE
"L_TMVA_hBkgrejec_1_delta.txt",60,FULL_PERCOLATION,1.000000,14452.214669,0,0.000000,0.996257,COMPLETE
"L_TMVA_hSigeff_1_delta.txt",93,FULL_PERCOLATION,1.000000,197.967148,0,0.000000,0.789170,COMPLETE
"L_TMVA_hSigeff_purity_1_delta.txt",188,FULL_PERCOLATION,1.000000,2840.728392,0,0.000000,0.921490,COMPLETE
"L_TMVA_hSigpur_1_delta.txt",188,FULL_PERCOLATION,1.000000,21544.130786,0,0.000000,0.991140,COMPLETE
"L_TMVA_hSigSB_0_1_delta.txt",188,FULL_PERCOLATION,1.000000,57028.410205,0,0.000000,0.994300,COMPLETE
"L_TMVA_hSigSB_1_1_delta.txt",188,FULL_PERCOLATION,1.000000,57023.532746,0,0.000000,0.994300,COMPLETE
"L_TMVA_hSigSB_1_delta.txt",188,FULL_PERCOLATION,1.000000,8546.768133,0,0.000000,0.967907,COMPLETE
"L_TMVA_hSigSB_2_1_delta.txt",188,FULL_PERCOLATION,1.000000,57059.264744,0,0.000000,0.994300,COMPLETE
"L_TMVA_hSigSB_3_1_delta.txt",188,FULL_PERCOLATION,1.000000,57006.974841,0,0.000000,0.994300,COMPLETE
"L_TMVA_MVA_BDT_rejBvsS_1_delta.txt",54,FULL_PERCOLATION,1.000000,455.538462,0,0.000000,0.899614,COMPLETE
"L_TMVA_MVA_BDTD_rejBvsS_1_delta.txt",59,FULL_PERCOLATION,1.000000,468.326170,0,0.000000,0.897609,COMPLETE
"L_TMVA_MVA_BDTG_rejBvsS_1_delta.txt",60,FULL_PERCOLATION,1.000000,430.304458,0,0.000000,0.869773,COMPLETE
"L_TMVA_MVA_LikelihoodD_rejBvsS_1_delta.txt",83,FULL_PERCOLATION,1.000000,658.352932,0,0.000000,0.907424,COMPLETE
"L_TMVA_Sig_Test_1_delta.txt",31,FULL_PERCOLATION,1.000000,1069.000000,0,0.000000,0.976091,COMPLETE
"L_TMVA_Sig_Train_1_delta.txt",36,FULL_PERCOLATION,1.000000,1353.818182,0,0.000000,0.957179,COMPLETE
