# UNNS Metallic / Glass Structural Ladder
# Oxide: CuO
# GlassID: 12706

# index wt_pct spectral_x spectral_y
0 0.280000001192 1.595000028610 3.815999984741
1 0.300000011921 1.578999996185 3.609999895096
2 0.370000004768 1.539000034332 3.255000114441
3 0.389999985695 1.532999992371 3.141000032425
4 0.540000021458 1.516000032425 2.512000083923
5 0.540000021458 1.514999985695 2.517999887466
6 0.629999995232 1.511999964714 2.529999971390
7 0.649999976158 1.513000011444 2.529999971390
8 0.750000000000 1.539000034332 2.401999950409
9 0.810000002384 1.546000003815 2.368000030518
