# UNNS Metallic / Glass Structural Ladder
# Oxide: Bi2O3
# GlassID: 38089

# index wt_pct spectral_x spectral_y
0 0.419999986887 1.656999945641 3.871000051498
1 1.039999961853 1.805999994278 5.116000175476
2 1.139999985695 1.731999993324 4.475999832153
3 1.190000057220 1.692000031471 4.142000198364
4 1.240000009537 1.659999966621 3.891000032425
5 1.259999990463 1.649999976158 3.805999994278
6 1.320000052452 1.616999983788 3.552000045776
7 2.049999952316 1.664999961853 3.908999919891
8 2.450000047684 1.669000029564 4.033999919891
9 2.460000038147 1.666000008583 3.917999982834
10 2.460000038147 1.666000008583 3.989000082016
11 2.460000038147 1.666000008583 3.940999984741
12 2.460000038147 1.666000008583 3.897000074387
13 3.259999990463 1.669000029564 3.937999963760
14 7.840000152588 1.684999942780 4.052999973297
