# UNNS Metallic / Glass Structural Ladder
# Oxide: Bi2S3
# GlassID: 29634

# index wt_pct spectral_x spectral_y
0 12.310000419617 2.813999891281 5.699999809265
1 13.449999809265 2.665999889374 5.099999904633
2 13.909999847412 2.641999959946 5.059999942780
3 14.069999694824 2.586999893188 4.739999771118
4 14.750000000000 2.515000104904 4.409999847412
5 16.319999694824 2.388000011444 3.829999923706
6 18.840000152588 2.278000116348 3.460000038147
7 25.520000457764 2.713999986649 5.219999790192
8 28.559999465942 2.536000013351 4.449999809265
9 34.319999694824 2.348000049591 3.700000047684
10 37.400001525879 2.759999990463 5.420000076294
11 38.740001678467 2.665999889374 4.960000038147
