# UNNS Metallic / Glass Structural Ladder
# Oxide: As
# GlassID: 25606

# index wt_pct spectral_x spectral_y
0 10.149999618530 2.197000026703 3.079999923706
1 18.899999618530 2.198999881744 3.099999904633
2 26.520000457764 2.200999975204 3.119999885559
3 33.209999084473 2.201999902725 3.140000104904
4 39.150001525879 2.203999996185 3.150000095367
5 44.439998626709 2.204999923706 3.170000076294
6 49.189998626709 2.206000089645 3.180000066757
7 53.470001220703 2.207000017166 3.190000057220
8 57.360000610352 2.207999944687 3.200000047684
9 60.900001525879 2.209000110626 3.210000038147
