# UNNS Metallic / Glass Structural Ladder
# Oxide: PbO
# GlassID: 36188

# index wt_pct spectral_x spectral_y
0 57.880001068115 1.715999960899 4.030000209808
1 68.129997253418 1.802000045776 4.842000007629
2 74.900001525879 1.883999943733 5.501999855042
3 75.230003356934 1.884999990463 5.538000106812
4 75.559997558594 1.886000037193 5.550000190735
5 75.889999389648 1.886999964714 5.632999897003
6 76.139999389648 1.888000011444 5.620999813080
7 76.220001220703 1.888000011444 5.598999977112
8 76.470001220703 1.891999959946 5.614999771118
9 76.720001220703 1.894000053406 5.618999958038
10 77.230003356934 1.894000053406 5.586999893188
11 77.739997863770 1.891000032425 5.558000087738
12 82.790000915527 1.972000002861 6.238999843597
