# UNNS Metallic / Glass Structural Ladder
# Oxide: CuI
# GlassID: 39297

# index wt_pct spectral_x spectral_y
0 8.670000076294 2.750000000000 5.300000190735
1 10.239999771118 2.635999917984 4.829999923706
2 16.079999923706 2.684000015259 5.099999904633
3 19.030000686646 2.769999980927 5.500000000000
4 21.690000534058 2.621000051498 4.889999866486
5 22.479999542236 2.631999969482 4.940000057220
6 28.069999694824 2.589999914169 4.820000171661
7 33.000000000000 2.555000066757 4.710000038147
8 34.590000152588 2.604000091553 4.949999809265
9 38.529998779297 2.703999996185 5.449999809265
10 49.229999542236 2.582999944687 5.019999980927
