# UNNS Metallic / Glass Structural Ladder
# Oxide: Nb2O5
# GlassID: 4651

# index wt_pct spectral_x spectral_y
0 5.239999771118 1.677999973297 4.085000038147
1 5.440000057220 1.659999966621 3.894000053406
2 5.650000095367 1.641000032425 3.704999923706
3 5.889999866486 1.621999979019 3.517999887466
4 14.060000419617 1.743999958038 4.410999774933
5 14.539999961853 1.726999998093 4.223000049591
6 15.050000190735 1.710999965668 4.038000106812
7 15.600000381470 1.692999958992 3.854000091553
8 21.840000152588 1.789000034332 4.535999774933
9 22.540000915527 1.771999955177 4.350999832153
10 23.270000457764 1.754999995232 4.169000148773
11 24.059999465942 1.738000035286 3.989000082016
12 27.850000381470 1.848000049591 4.835999965668
13 28.639999389648 1.830999970436 4.651999950409
14 29.489999771118 1.815000057220 4.469999790192
15 30.389999389648 1.797999978065 4.291999816895
16 31.340000152588 1.781000018120 4.116000175476
17 33.720001220703 1.888000011444 4.942999839783
18 34.639999389648 1.871000051498 4.760000228882
19 35.599998474121 1.853999972343 4.580999851227
20 36.610000610352 1.838000059128 4.405000209808
21 37.689998626709 1.820999979973 4.231999874115
22 41.000000000000 1.891999959946 4.684000015259
23 42.099998474121 1.875000000000 4.511000156403
