# UNNS Metallic / Glass Structural Ladder
# Oxide: Fe2O3
# GlassID: 40417

# index wt_pct spectral_x spectral_y
0 0.449999988079 1.529000043869 2.539000034332
1 0.460000008345 1.527999997139 2.529999971390
2 0.469999998808 1.526000022888 2.500999927521
3 0.479999989271 1.526999950409 2.542000055313
4 0.490000009537 1.523000001907 2.470000028610
5 0.500000000000 1.526000022888 2.532999992371
6 0.509999990463 1.524000048637 2.505000114441
7 0.529999971390 1.521000027657 2.473000049591
8 0.569999992847 1.546000003815 2.588999986649
9 0.579999983311 1.536000013351 2.404000043869
10 0.589999973774 1.534999966621 2.539000034332
11 0.600000023842 1.531000018120 2.523000001907
12 0.610000014305 1.529999971390 2.510999917984
13 0.620000004768 1.526000022888 2.477999925613
14 0.639999985695 1.526999950409 2.463999986649
