# UNNS Metallic / Glass Structural Ladder
# Oxide: Te
# GlassID: 35702

# index wt_pct spectral_x spectral_y
0 82.569999694824 3.088000059128 6.039999961853
1 84.269996643066 3.119999885559 6.110000133514
2 84.379997253418 3.118000030518 6.099999904633
3 85.930000305176 3.153000116348 6.179999828339
4 85.949996948242 3.147000074387 6.159999847412
5 86.410003662109 3.155999898911 6.179999828339
6 86.569999694824 3.161000013351 6.190000057220
7 86.720001220703 3.164999961853 6.199999809265
8 86.940002441406 3.170000076294 6.210000038147
9 87.209999084473 3.177000045776 6.230000019073
10 87.550003051758 3.184999942780 6.250000000000
11 87.650001525879 3.183000087738 6.239999771118
12 87.760002136230 3.180999994278 6.230000019073
