# UNNS Metallic / Glass Structural Ladder
# Oxide: FeO
# GlassID: 10264

# index wt_pct spectral_x spectral_y
0 1.029999971390 1.595000028610 3.489000082016
1 2.049999952316 1.598000049591 3.496999979019
2 3.079999923706 1.600000023842 3.503000020981
3 4.099999904633 1.601999998093 3.507999897003
4 5.809999942780 1.649999976158 3.563999891281
5 6.190000057220 1.675999999046 3.582000017166
6 11.619999885559 1.662999987602 3.602999925613
7 12.369999885559 1.687999963760 3.625999927521
8 17.409999847412 1.674999952316 3.644000053406
9 18.530000686646 1.700999975204 3.671999931335
