# UNNS Metallic / Glass Structural Ladder
# Oxide: Sm2O3
# GlassID: 34538

# index wt_pct spectral_x spectral_y
0 1.730000019073 1.656999945641 3.671000003815
1 1.740000009537 1.656999945641 3.680999994278
2 1.740000009537 1.656999945641 3.684999942780
3 1.740000009537 1.657999992371 3.690999984741
4 1.779999971390 1.638000011444 3.417999982834
5 1.899999976158 1.593999981880 2.778000116348
6 2.039999961853 1.562999963760 2.288000106812
7 2.039999961853 1.562000036240 2.285000085831
8 2.039999961853 1.562999963760 2.286000013351
9 2.039999961853 1.562999963760 2.288000106812
