# UNNS Metallic / Glass Structural Ladder
# Oxide: V2O5
# GlassID: 29027

# index wt_pct spectral_x spectral_y
0 6.760000228882 1.680999994278 3.756000041962
1 6.980000019073 1.657999992371 3.539999961853
2 12.979999542236 1.738000035286 3.665999889374
3 13.810000419617 1.690000057220 3.246999979019
4 18.719999313354 1.792999982834 3.599999904633
5 20.489999771118 1.720000028610 3.032000064850
6 24.040000915527 1.845000028610 3.529999971390
7 27.030000686646 1.746999979019 2.907000064850
8 28.969999313354 1.896000027657 3.523999929428
9 33.430000305176 1.771999955177 2.812999963760
